gene_callers_id	ANE_004_05M	ANE_004_40M	ANE_150_05M	ANE_150_40M	ANE_151_05M	ANE_151_80M	ANE_152_05M	ANW_141_05M	ANW_142_05M	ANW_145_05M	ANW_146_05M	ANW_148_05M	ANW_149_05M	ASE_66_05M	ASE_66_30M	ASE_67_05M	ASE_68_05M	ASE_68_50M	ASE_70_05M	ASW_72_05M	ASW_72_100M	ASW_76_05M	ASW_78_05M	ASW_82_05M	ASW_82_40M
108825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2980900409276943	2.219151670951157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7413455258001306	0.0	0.0
108826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2257661038148844	0.0	0.0	0.8934065934065935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108827	0.0	0.0	0.2914485165794066	0.0	0.0	0.0	0.0	1.2504440497335703	1.6703703703703703	0.0	0.0	1.1583969465648856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2617801047120418	0.0	0.956369982547993	0.8691099476439791	0.0	0.0
108828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95361380798274	3.6632366697848457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8994565217391305	1.8340380549682875	0.0	0.0
108829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0037140204271124	1.0215285252960171	0.0	0.0	0.9879101899827288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1512345679012346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5864197530864197	3.0895061728395063	0.0	0.0
108831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3550351288056206	3.214900947459087	0.0	0.0	0.905982905982906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.784106568672485	0.0	2.1124620060790273	2.1302058401148876	0.0	0.0
108832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.979075850043592	0.0	0.0	0.8617385352498289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5774218154080852	0.0	0.7039937353171496	2.8258426966292136	0.0	0.0
108833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1378692927484333	1.784679089026915	0.0	0.0	0.7321867321867321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7126321087065929	0.0	1.1266219239373603	0.9785681714546284	0.0	0.0
108834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1578947368421053	0.9347826086956522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8227272727272728	0.0	0.0	0.8315565031982942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5061224489795917	1.823931623931624	0.0	0.0	0.5374149659863946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.217081850533808	2.2267536704730833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.076171875	0.0	0.0	0.0	0.0	0.0
108838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9803921568627451	1.9754901960784315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1317307692307692	0.0	0.0	0.9250210614995787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8267117497886729	0.0	0.0	0.0	0.0	0.0
