gene_callers_id	ANE_004_05M	ANE_004_40M	ANE_150_05M	ANE_150_40M	ANE_151_05M	ANE_151_80M	ANE_152_05M	ANW_141_05M	ANW_142_05M	ANW_145_05M	ANW_146_05M	ANW_148_05M	ANW_149_05M	ASE_66_05M	ASE_66_30M	ASE_67_05M	ASE_68_05M	ASE_68_50M	ASE_70_05M	ASW_72_05M	ASW_72_100M	ASW_76_05M	ASW_78_05M	ASW_82_05M	ASW_82_40M
176410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.972338642078793	1.9702380952380953	0.0	0.0	0.9527754763877382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9231499051233396	0.0	0.0	2.6733909702209413	0.0	0.0
176411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5525525525525525	3.1099434114793856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.118421052631579	0.0	0.7106017191977078	0.6477777777777778	0.0	0.0
176412	0.0	0.0	0.0	0.059420289855072465	0.0	0.0	0.0	1.1747243426632739	3.034874290348743	0.0	0.0	1.2199675324675325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7528684907325685	0.0	1.3094650205761318	1.0483383685800605	0.0	0.0
176413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8214285714285714	1.3240997229916898	0.0	0.7708333333333334	1.9114583333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9289617486338798	0.0	0.953125	2.9635416666666665	0.0	0.0
176414	0.0	0.0	0.0	0.831275720164609	0.0	0.0	0.0	0.0	0.7489711934156379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
176415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.871641791044776	2.8583333333333334	0.0	0.0	1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8019900497512438	0.0	1.2767857142857142	0.0	0.0	0.0
176416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6343434343434344	3.770186335403727	0.0	0.0	1.8682008368200838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0606060606060606	0.0	1.1111111111111112	0.0	0.0	0.0
176417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6625	4.604105571847508	0.0	0.5708333333333333	1.6439024390243901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0636942675159236	0.0	1.004360465116279	0.0	0.0	0.0
176418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9783588818755635	2.9564777327935223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1658391261171797	0.0	0.8897777777777778	1.1653333333333333	0.0	0.0
176419	0.0	0.0	0.0	0.1341991341991342	0.0	0.0	0.0	0.44155844155844154	1.7878787878787878	0.0	0.0	1.2034632034632036	0.012987012987012988	0.0	0.0	0.0	0.0	0.0	0.19480519480519481	0.16017316017316016	0.0	0.6060606060606061	0.2813852813852814	0.0	0.0
176420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0152505446623095	1.5393401015228427	0.0	0.0	1.5657894736842106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0089385474860335	0.0	0.0	0.0	0.0	0.0
176421	0.0	0.0	0.0	1.017094017094017	0.0	0.0	0.0	0.9857549857549858	4.615384615384615	0.0	0.0	2.0425531914893615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2578947368421053	0.0	4.0997150997151	0.0	0.0	0.0
176422	0.0	0.0	0.0	0.4843400447427293	0.0	0.0	0.0	1.7986206896551724	5.859102244389027	0.0	0.6297709923664122	1.983204134366925	0.0	0.0	0.0	0.0	0.0	0.0	0.25838926174496646	5.703216374269005	0.6364653243847874	3.5963581183611533	5.065187239944522	0.0	0.0
