bins	ANE_004_05M	ANE_004_40M	ANE_150_05M	ANE_150_40M	ANE_151_05M	ANE_151_80M	ANE_152_05M	ANW_141_05M	ANW_142_05M	ANW_145_05M	ANW_146_05M	ANW_148_05M	ANW_149_05M	ASE_66_05M	ASE_66_30M	ASE_67_05M	ASE_68_05M	ASE_68_50M	ASE_70_05M	ASW_72_05M	ASW_72_100M	ASW_76_05M	ASW_78_05M	ASW_82_05M	ASW_82_40M
AG_349_G23	0.007100294726889424	0.0019718884695671536	0.9727468029406197	1.3999562840911182	0.041268454474054646	0.0008457296128529005	0.00054808205493137	2.0455516623657024	8.365826419088258	0.0	1.3459697456488717	2.6447928007637276	0.49769587793506675	0.0	0.0	0.0	0.002215592626551531	0.0010291078784229468	0.16681845599142	24.09982395424158	1.1156562894395254	19.363712423702072	24.73236424929144	0.0	0.0
AG_404_D14	0.15671579514277198	0.048220289227388885	3.2775195813690603	4.524561071695695	0.5806829123383401	0.013101629263025535	0.01683354451010541	3.77939380394217	15.29378786931039	0.0	2.5572916922800335	4.726631032016062	1.4834340557563541	0.0005005575770142752	8.677542519958348e-05	0.0	0.048529196339480524	0.03872113758763898	0.8545989366543356	48.616428386388115	2.7981746083424475	41.92977440389429	58.1102330680991	0.0	0.0
AG_422_K10	0.12122000506663061	0.031879571026858976	1.4806437630557343	1.9126754678247	0.23397052789191342	0.013178414948633074	0.029893743257580582	1.1228763512650395	5.804025951596291	0.0	0.9888898819763539	1.8667182761927312	0.6047353221622414	0.0025631400522396685	0.0011165736188650946	0.0	0.08101250032490884	0.056587461269438984	0.21212227085749671	19.181728112943702	1.0958272498812096	15.60113505452029	24.548753285514568	0.0	0.0
AG_893_K05	0.012859311625774583	0.0004168359701017591	1.1244202790752857	1.6366798565709628	0.07854841448484522	0.0	0.00014172141540669253	4.221125308440102	12.396784021864809	0.0	1.6397856807288043	3.7208647888411335	0.5458742820216225	0.0	0.0	0.0	0.0005278609240510142	0.00029508178763422454	0.16377873163220003	26.046814922748865	1.1700570947998221	18.97479163458734	23.644256808907038	0.0	0.0
AH_321_C14	0.025553179181168353	0.009680154511833098	0.5141043212023114	0.7207383559814952	0.044250977297932814	0.0	0.015544857084704777	0.035110690473277834	0.6612795702685209	0.0	0.12095008729604828	0.28659212796588046	0.14569408503385498	0.0	0.0	0.0	0.012312538853346345	0.0092058248133206	0.11663550800513406	4.559817844886461	0.38135584993498967	3.011693676834014	6.5432784228712855	0.0	0.0
AS9601	0.06900139026587641	0.011968869336525566	0.810291760618132	1.230687364428918	0.044616040927639766	0.0023528081292810733	0.012114488537085764	2.588379995259349	10.265410636575627	0.0	1.4183547095842035	2.6669406286377053	0.3967888056478013	0.0	0.0	0.0	0.025639743979773085	0.020814829266615018	0.06807955445305187	22.406282648630743	0.911063755208283	15.233203906022586	20.02759897446942	0.0	0.0
CCMP1375	0.0	1.3647079695533652e-05	0.0	0.0	0.0	0.0002706726214643389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019991273141342445	0.0	0.0	0.0	0.0
EQPAC1	471.91884731005405	126.54089982948828	256.15305537330215	209.65963041352487	209.35632364434832	50.00364902168495	135.61126949645674	0.007891237643660275	0.0639812084746479	0.0	0.02751202126241132	0.4032369286088567	7.188962649978801	13.14254057649237	9.794681670813958	0.0	231.86986963685908	206.45875035062247	14.331642624771527	0.5139097264935089	0.13221258010870074	1.9682048548739262	122.5641857849747	0.0	0.0
GP2	0.010310640593859388	0.0006186227755596925	0.7995995516630031	1.1672402050956185	0.04918704081935388	0.0	0.0008697059848656293	0.7354163571739087	3.998511071625734	0.0	0.6151810828181915	1.2150958121575115	0.30950355491469733	0.0	0.0	0.0	0.0016592966036040352	0.0017592343283606743	0.07179756883742817	14.393271319154682	0.6890290543002014	11.411801316785882	16.68105571619433	0.0	0.0
JFKN01	0.007280714198289805	0.003446493352839075	0.055907634558120395	0.0775967505143416	0.008844715623861674	0.0015521825205716542	0.001394721730187909	0.7627067036214632	1.385182836036898	0.0007015835953139925	0.10849890526954559	0.39585080816417006	0.03505611620944932	0.0006732078742107218	0.0009386357492566005	0.0	0.002804621436798454	0.0041889186507375045	0.008593422284394891	1.4438786548520361	0.05214423291134099	0.8890373192526266	1.3206571029881915	0.0	0.0
JFKO01	0.06216439983475705	0.027716971343287256	0.4755327503670828	0.6825719116756056	0.07338257034204672	0.011683703006444335	0.005447307122953675	1.4064648249817053	5.370958350416206	0.003970070280731344	0.6821728492767565	1.426937550880537	0.26394155224376303	0.008460021776267703	0.002698157820440429	0.0	0.012713376305757241	0.018560750293618804	0.10189661580174378	11.639832670164596	0.4910644790046496	7.66291533735461	9.249635723402347	0.0	0.0
JFKP01	0.1266618591622174	0.29479223623673223	0.13587847528830546	0.14727467261365038	0.044481776579472145	0.02753016771077418	0.04439433796395573	0.6057741503231169	1.1677163383511187	0.002336448598130841	0.11932292027798214	0.37525035055720196	0.04195429562650228	0.013147085707755655	0.009708501187359813	0.0	0.12235264362610983	0.13875600102491284	0.06507634630047981	1.1247503249727147	0.20715085628645527	0.799469429767002	1.006660296406361	0.0003242341897233202	0.0
JFKQ01	0.06989181131414145	0.010671889415220763	0.08836582887369478	0.0858403415436376	0.019392505191718513	0.0029924995839235437	0.006851536625906401	0.802606310150691	1.4750536591122818	0.001091339485589906	0.12794005156385074	0.5040694071604401	0.031944552268661254	0.0012640849688566804	5.869339473565398e-05	0.0	0.013679305378904803	0.012120539356463898	0.009151197636699505	1.0208779815676765	0.03638566480186397	0.707564766259188	0.9838549586009763	0.0	0.0
JFKR01	0.11579894813847814	0.04201121390696856	0.08956786674905266	0.0874157468367238	0.04742424469507106	0.015218040188552462	0.02373331975449889	0.7021898165765216	1.2096120427883121	0.003501084030097971	0.10354174981248887	0.363034346451731	0.021399977940543664	0.010279441460109109	0.01774443922812747	0.00650537301501708	0.03345996736310576	0.024117806776244866	0.020517964014655086	0.9735144499093679	0.0498331928480924	0.6293171909233995	0.8056669441836823	0.03238014476785481	0.005814569305255373
JFKS01	0.006948831037875591	0.0033151257151715252	0.21917146555857664	0.3239742756883128	0.039456129179101414	0.004579097239081237	0.0012043356081894822	1.1769172891358912	6.041320066283815	0.001830046125717439	0.7327085754723311	1.5377207503409571	0.12951369369558371	0.002372509287402904	0.001633448325687245	0.0	0.0020311521824727986	0.00160789502106059	0.0570262017156655	6.701266640394612	0.2783299615250308	4.231049899849982	5.375767476786143	0.0	0.0
JFKT01	0.028384638195559864	0.007926051937468655	0.034297520418806585	0.05446846804428564	0.007930531509067267	0.0008827302390364201	0.004985569097886274	0.7462293389625984	1.6201561173787724	0.0024957122305509305	0.0845993937429761	0.5811294720077047	0.02312505926665632	0.0024875621890547263	0.0	0.0	0.01093394893950684	0.00678729238041143	0.003293753319824759	1.1551311643004365	0.027372815491942572	0.6754097468980133	0.9446901660315808	0.0	0.0
JFKU01	0.03245886170605344	0.00862072952740811	0.11007472815687193	0.15887397295880942	0.02253363516649276	0.0041775613492343955	0.00262931535733237	0.6775873633742903	2.2599019791492987	0.0008394544048749119	0.21385869164965374	0.49810744156908016	0.048431598358652815	0.0014608531027687382	0.0013941318866330164	0.0	0.008804988656911462	0.007143661547282196	0.02158033705017577	2.9922350320809175	0.08597815831531647	1.797474023932688	2.5169736169218	0.0014698227026364945	0.0025721897296138653
JFKV01	0.002393445523874477	0.0064069650884028915	0.09512556264229502	0.13284358199861093	0.014180376202247755	0.003174864256950269	0.0	0.8057240635653274	3.528982015205069	0.0	0.28261706919177165	0.9976514259661036	0.06084241729192555	0.0	0.0	0.0	0.0	0.0005747765787814736	0.02754906044582875	3.168637807771238	0.08067270233606945	2.3607893913845115	3.1602634551145177	0.0	0.0
JFKW01	0.02379711285161269	0.005907961198497513	0.04523405590770129	0.05393359529204294	0.014668890461313496	0.0007131361753877973	0.001966923852191705	0.6697005627336616	1.3459592653380374	0.00024482293197585896	0.10274479730261145	0.45483463781954586	0.02000346525029888	0.000670918276212401	0.0006033945811273747	0.0	0.002346425897947341	0.00115159444535692	0.008737742903614011	1.1584901902901674	0.038578983255634074	0.7115586666349738	1.0458941077405735	0.0	0.0
JFKX01	0.041848106443671595	0.015422098426207866	0.06570529407215704	0.0701056094213794	0.024111190993631928	0.009369523210353661	0.005369375947564884	0.7970170672976101	1.6040671989252269	0.0	0.09827614676689073	0.444465662262563	0.022754346269938587	0.0006918215474365207	0.0	0.0	0.02277732997425412	0.006121684818798692	0.012635991093032211	1.2581759236792094	0.029098968913992985	0.8283185614905344	1.1266162583276835	0.0	0.0
JFKY01	0.025021298550767745	0.0051200734954666895	0.05666059730742037	0.06040487081657163	0.013604676451828996	0.0021982011598625016	0.005435459109580516	0.7158579797496056	1.237041035582222	0.0003432008785942492	0.0692304400808634	0.39933948364216715	0.016867849019254085	0.000927190352651987	0.0	0.0	0.007410036649663677	0.0021029662286245923	0.008218956524815892	0.9790934695409682	0.0372648214646301	0.5547604187598162	0.8210105810704909	0.0	0.0
