bins	ANE_004_05M	ANE_004_40M	ANE_150_05M	ANE_150_40M	ANE_151_05M	ANE_151_80M	ANE_152_05M	ANW_141_05M	ANW_142_05M	ANW_145_05M	ANW_146_05M	ANW_148_05M	ANW_149_05M	ASE_66_05M	ASE_66_30M	ASE_67_05M	ASE_68_05M	ASE_68_50M	ASE_70_05M	ASW_72_05M	ASW_72_100M	ASW_76_05M	ASW_78_05M	ASW_82_05M	ASW_82_40M
JFKY01	0.003395006438519359	0.000458912985326988	0.016417529289105566	0.01614731240529446	0.002617115128146405	0.0008624913894651164	0.0008867056353226562	0.5821847374405198	0.41964568001177915	0.001597444089456869	0.08863349320604896	0.32712187081453553	0.022240632431340425	0.0021838856703080443	0.0	0.0	0.001120854942158554	0.0008588930013248095	0.006268464288895198	0.18745060944389597	0.028067957795350425	0.13059742799679272	0.10840277811579178	0.0	0.0
JFKZ01	0.008120949205803042	0.001146769401937375	0.013682128267901697	0.012966820730663684	0.003071748666264411	0.001564400051845781	0.0033984430463046664	0.5970795437928835	0.5031326823332687	0.0024390243902439024	0.10054397953713681	0.4250091690422387	0.026141620526509136	0.003336972421496254	0.0010405466601233848	0.0	0.0020887865321048762	0.002101309313350904	0.007591405550649742	0.14523295936120156	0.030354682067544183	0.11880726484583624	0.09553885000022468	0.0	0.0
JFLA01	0.05597407496057246	0.015523567714490009	0.08094476236088524	0.09681820386097369	0.04548968373744581	0.03126652785271677	0.027570663174248076	0.5001604334723834	0.6825652171419428	0.006155698184899835	0.45455998106127404	0.4717387068491389	0.20757796224099131	0.015780577068474386	0.008339365268977288	0.0	0.010879992151305007	0.0096490806968463	0.013499205979558369	0.5135452117867719	0.11191701005708608	0.44138085624512674	0.47448601681591224	0.0	0.0
JFLB01	0.01994711979674043	0.005129305251400785	0.018321802811593846	0.0249546668651183	0.008958377810721842	0.0071053170707034985	0.007518367662338979	0.5804569810284523	0.4782807184416132	0.0028169014084507044	0.10658102029511385	0.3786981681190892	0.021475779183276898	0.007798786832953389	0.0005212052980173754	0.0	0.010112230754582634	0.011559045699338955	0.01245523077050041	0.17897835581872543	0.01765840276191739	0.13810242693752772	0.12434269591673476	0.0037056253371326293	0.0
JFLC01	0.012435816530252683	0.002047505690616674	0.006108569157708878	0.010557800735367459	0.006090645722756904	0.003491185261358262	0.00458608960761449	0.5394943016779811	0.4500234086763748	0.004258880596550514	0.07431488962422765	0.37667705660051304	0.02377492764781185	0.0017299291923883933	0.0014616960006896714	0.0013070586622020415	0.005557716125840939	0.004002023325883502	0.007755406464568447	0.1497219662199957	0.014314948962183912	0.11424246026335273	0.09660233731932605	0.0029437816271979684	0.004085371918027655
JFLD01	0.009825033734338675	0.0022160458415929687	0.016109601124720048	0.034131380365081704	0.011430927403121897	0.0015336785257642827	0.0031054906863498856	0.4293354389839236	0.5860086234953242	0.0007587085697212176	0.15686577830637757	0.30428016384448503	0.03635237246504335	0.0006500535636607075	0.0031142389795910524	0.0	0.003064951731810898	0.003150473896721742	0.009799415870737769	0.3990384735404717	0.0337330113688476	0.30258666913771054	0.2413908586429314	0.0	0.0
JFLE01	0.03327460229303972	0.004791709110975346	0.03773965766320526	0.05205273321706336	0.023175738765595668	0.009734448104230577	0.0078258378826064	0.818552196934037	0.5649038941170526	0.02808137431245704	0.29069386847882567	0.7286992265484771	0.10981511009256942	0.009690105457114427	0.004497035463041262	0.0	0.005634435139614082	0.005022946813022611	0.021780022101672826	0.30329965536925757	0.05219307235097207	0.19639585071304066	0.15467038250997892	0.0	0.0
JFLF01	0.0040556669336930095	0.0016394795743358323	0.011534233475789139	0.008458504174418466	0.0021342572958435294	0.0013731753487384042	0.00030924859630874986	0.5224698025962492	0.45745526623599797	0.0038885774631795184	0.09687981015509117	0.35652681180780404	0.017385716976742967	0.0014102866524782996	2.9532703603295003e-05	0.0	0.00026609959973625957	3.3421890551754673e-06	0.005869498727849064	0.17807936596579266	0.01949246201552784	0.12035452335676397	0.1101686615643481	0.0	0.0024323558116983645
JFLG01	0.009283328579212356	0.0024257067515135165	0.03296090075795662	0.04964807585746042	0.01070299230268849	0.0031798088701939543	0.003751385150219847	0.4350147098239876	0.839431936660801	0.013089005235602094	0.37887794837111616	0.4569692982795138	0.09914408258330756	0.004029737826677775	0.0009360105868811625	0.0033579140397758524	0.003359772717006565	0.0028059421335460367	0.0127626784997173	0.43394578847091386	0.08019059533750188	0.43860985026577626	0.28894340392460904	0.0005217411939944814	0.00012291789561605398
JFLH01	0.00989931516943941	0.0010996048701172277	0.01544654602586435	0.020010276550005042	0.002514019433798824	0.0020325203252032522	0.00016239466160381118	0.5947518729216092	0.47455751687104913	0.0	0.11560700513097495	0.3515791712538884	0.02177360819835006	0.0	0.0020325203252032522	0.0	0.0002055178524542046	0.0	0.0026169146099611637	0.18255510604973127	0.025560845903071595	0.14578325408592913	0.11482151627917409	0.0	0.0
JFLI01	0.015811978645688084	0.003073995765682221	0.012511413039415586	0.015470507450671847	0.009149874714908364	0.002931668908115355	0.0020717269018812904	0.5605645902132462	0.39618687332115043	0.002777777777777778	0.11119448602001	0.2840492344940305	0.02702049281805324	0.006105883187767115	0.002777777777777778	0.0	0.003907405866986019	0.0027011973901008	0.006697695146969957	0.1868777385133999	0.019506628600799762	0.14757077929946869	0.12093157941273323	0.0	0.0
JFLJ01	0.028321955149231293	0.024093985958930562	0.20939555149985714	0.33669547268172123	0.05027598609481848	0.03536438526297448	0.012891873125766002	0.09642072093183529	0.29521853144243093	0.001983610176395524	0.3527352821466925	0.41585938306470654	0.5315234910656753	0.013383771141320935	0.0075700561947800475	0.003745318352059925	0.008752216441164293	0.009309313626589702	0.04749510537239106	0.3329586022095421	0.2396764038535028	0.3780344265306198	0.5281900457910603	0.0001037769742186628	0.0
JFLK01	0.006672739481193601	0.0023854918588813814	0.04297439879841054	0.05937924909891145	0.013660095120398253	0.007503203642660306	0.003590733765291722	0.403380413364402	0.636113725929033	0.014326378687342317	0.4348430581390691	0.44865547041948034	0.16307516240101125	0.006614942382632199	0.0065044159911518	0.001607717041800643	0.002605115181642028	0.0021382741885064716	0.011345793575201069	0.4265783062560952	0.07666139428201624	0.37381940372747635	0.41698480146981187	0.008032039589075817	0.005018518941406994
JFLL01	0.010516630628984365	0.004371986481412083	0.02014628047839957	0.025274225858911342	0.009553833992574149	0.008831966688343441	0.004553378549918723	0.46372083811542403	0.6298198770006306	0.006006006006006006	0.2106394336943969	0.4688660607889222	0.06624043962424249	0.00532218138484478	0.005268227950377545	0.0	0.0036453170144896867	0.004289943852892623	0.012771936442578471	0.26751715716403246	0.04285563855557909	0.22857422095274668	0.1941523698360151	0.0	0.0
JFLM01	0.013692624257189923	0.003580555343139241	0.009702664460937472	0.008439342003837938	0.00485091963420318	0.004639609243626699	0.007585723552379568	0.6733450856446752	0.418615009848958	0.004451038575667656	0.09597363391757231	0.3193036122973163	0.015799895556931745	0.0005235443941226139	0.0023619073678453873	0.0	0.004381978209945038	0.0034296654990135056	0.005871133706445895	0.16051048958090658	0.0159861475999952	0.1175904465941909	0.08939279674139214	0.0	8.833947014106434e-05
JFLN01	0.005732208182565434	0.0017970271109434709	0.011209482321693094	0.0156134258569478	0.013684335654463392	0.005338400362370573	0.009555793252259722	0.6898638907038248	0.5143639657886572	0.0	0.13263711558280553	0.440526643912235	0.025208720109053843	0.0	0.0024203543396647776	0.0	0.004948861410935248	0.0030547432889612676	0.00855510250103212	0.17277206281477286	0.01711632005641591	0.12653675357201927	0.10963966126565734	0.0	0.0021008403361344537
JFLO01	0.014330997656540471	0.007869800396427637	0.03217402580206517	0.03266632444592248	0.018740070499980506	0.0025558268323153644	0.021519413826619635	0.47841150307179814	0.6071387855969888	0.004608294930875576	0.1996279737382195	0.5204957638225693	0.03930378014357572	0.009069599249819793	0.004891829033371115	0.0	0.013589565515595538	0.028743332767865594	0.010833617768992124	0.2667741262586441	0.027710867926149834	0.23600731217807666	0.25533541354329287	0.00173714952895836	0.0
JFLP01	0.0047879594736730475	0.000915645578123097	0.015248669399721226	0.01285088065212754	0.005008026810775782	0.0013008822749278643	0.0012257758940057378	0.6923817833228358	0.46572535565205275	0.002066115702479339	0.08860275396466721	0.34674151838037826	0.021784007751478204	0.004039984201814666	0.0	0.0	0.0017580612779127657	0.001302577440173393	0.00622054975224576	0.15648695749646868	0.019733600181731616	0.12220315554154465	0.1060866119536947	0.002066115702479339	0.0036611827573867976
JFLQ01	0.002584205389304129	0.0003029824103907866	0.015880793530422023	0.01854247854191018	0.004628407935931349	0.00026216353303055203	0.0009855526403311323	0.5625622993022521	0.726990605554653	0.006696428571428571	0.2372197792098826	0.6075393897454567	0.04320935947678177	0.0044734678443504455	0.0	0.0	0.002736578388402491	0.0016248082934677624	0.007237002349517221	0.2765439021362336	0.02413301192489025	0.2653995455365295	0.23018807532146462	0.0	0.0
JFLR01	0.0067421913321797375	0.0013088185799657477	0.019654175205880312	0.01998706420396421	0.009544176964065471	0.006544822661019354	0.005583888270926955	0.47984228001734397	0.43108068180023545	0.0037593984962406013	0.11552652488414292	0.30737011907281064	0.03642847704568854	0.002854999999768807	0.0039358116678913655	0.0	0.008683510716667354	0.004691181315310207	0.012705535672852607	0.16997881065976037	0.02392795316045918	0.13795886008808456	0.10589272227989886	0.0	0.0
JFLS01	0.0017280838167335242	0.00014074382763982232	0.012689206452388978	0.009303183294189788	0.006620999041172829	3.4799022683369496e-05	0.0012134297565434252	0.656970013906272	0.4121935922772297	0.0	0.07420830373902242	0.2793764108437426	0.016252694963677976	0.002631578947368421	0.0	0.0	0.0005759886403631098	0.0027932320723095283	0.003609485385892325	0.16751523632391538	0.0051718469485568085	0.12021577806974085	0.10024977261478418	0.0	0.0
JFLT01	0.015023633403561408	0.005651705944910113	0.055925303378744406	0.07883538656057147	0.02493965801918367	0.014407619209839635	0.007571397517534231	0.417421103999829	0.6322989433522799	0.012243573761592692	0.408884771989088	0.40622273188954156	0.1743701430426145	0.011531481943704004	0.0046454915827283194	0.0	0.0035579182017513936	0.002634566811197286	0.021160907271555115	0.6363215677151142	0.13459328770446893	0.5599943502562628	0.45988959274009833	0.0	0.0
JFLU01	0.013606002419572464	0.007008668858685905	0.05012747291274135	0.0726399712775142	0.01670184393773385	0.009080434220564476	0.007502560009137877	0.39017972189748823	0.5691232119887328	0.010108187429681774	0.3206099167224652	0.344721977000685	0.14619474169171973	0.005725861742067341	0.004004532230998729	0.0	0.0035575493923737803	0.003043951757945774	0.025655531372157914	0.6156158197225152	0.10847276536043818	0.5122912387634453	0.39192810203829387	0.0011627906976744186	0.0
JFLV01	0.004594924436740256	0.0017943360509860209	0.018129094141531892	0.02847081558675235	0.018395664827609477	0.007968257883438724	0.004071740198481917	0.5163416961707374	0.38324012326408524	0.015480744084386402	0.09923653519888366	0.26801398077216715	0.0443607957561928	0.009954035984175713	0.006137202632908752	0.0	0.0020777669497309206	0.0023279740934657365	0.009686344126467525	0.17827846918857537	0.03196415432491036	0.12259639953376335	0.10962536222213046	0.0	0.0
JFLW01	0.05398898050284909	0.012186176666362347	0.006711912870817422	0.004851790790446862	0.001692181385113546	0.0	0.006578146748185582	0.6428806072540878	0.49475220383014473	0.0	0.10305708378077719	0.47102425278627585	0.012291490369189497	0.0	0.0	0.0	0.0020173266354127635	0.004520460701391682	0.003983185407540445	0.11654324127720984	0.009675593254484353	0.0972497537647793	0.09257056745411715	0.0	0.0
JFLX01	0.026877348479092285	0.012010728747249394	0.04314810459467074	0.04513515375735246	0.02885832032398229	0.02463764844189187	0.019389754011710125	0.4770034503119985	0.659600286107921	0.009206110491991258	0.24835265939257742	0.5044376697820222	0.059968671040530865	0.006207875907234745	0.005066232727947857	0.0	0.0036966009656081347	0.003024409199051417	0.011451361833392272	0.352572940059993	0.03545491132472207	0.30851934302992806	0.27244730947300977	0.0	0.0
JFLY01	0.004018732603421003	0.000942817044191331	0.013206242235757639	0.014250607924097903	0.004474135965273005	0.0043821270664061674	0.0029432010415626608	0.5647446124780846	0.48694666302189527	0.0017573301669388535	0.1018495483036666	0.3967576776406515	0.03753669992161051	0.004485442789388131	0.0004108204544746513	0.00029714920096654925	0.00241354218047196	0.0022933370379223956	0.006875051098315806	0.1394202113692704	0.011812486833403763	0.10611282512525437	0.07971255799937015	0.0005980829032107496	0.0033783783783783786
JFLZ01	0.01246320243566723	0.004149608932075632	0.03130403845594381	0.04504495623110389	0.006071881456056225	0.0036987689043686805	0.0030345901680743238	0.3565065873632523	0.6716249668686269	0.019464301361128724	0.28608775315708124	0.36494232336599497	0.09069085745931392	0.008064553353675267	0.002145180863995631	0.0	0.005254128859981416	0.0031569483641556515	0.016339851453349326	0.4651673808785428	0.0874320526935148	0.37904840350709046	0.28740036772839117	0.0053475935828877	0.002755636205731587
JFMA01	0.05614158804775748	0.008998136242712005	0.016756681114900595	0.019634649380505916	0.007482710842842694	0.0017163382728923305	0.00584676400383189	0.5004267081056307	0.3811394171111823	0.001869158878504673	0.10401906902921768	0.2659235907814425	0.012721541277698423	0.0003575462189304026	0.001869158878504673	0.0	0.009228801074054018	0.007577866766807267	0.006297206992330031	0.17160597335662475	0.015911376898748688	0.12866713370724664	0.10122250791068022	0.0009345794392523365	0.0
JFMB01	0.004542264943282842	0.0016278032630136757	0.03364833529804951	0.050660212928959024	0.008085162873666377	0.006108441893805943	0.002109472298642766	0.35406978601217115	0.6581985698409263	0.005187483936230411	0.34481622207494317	0.303072102825198	0.11487460411858148	0.006631779399713574	0.00014238541895846208	0.0	0.0020560535313101477	0.005447028976114924	0.01283594653216728	0.5671739075470298	0.10793753637796509	0.4804548033542232	0.34375893020463977	0.0034602076124567475	0.0029675148053036364
JFMC01	0.033741522208259066	0.014849990611354235	0.02860949323482142	0.02903162905914889	0.015071607568202219	0.008031829785337332	0.011300471778158273	0.4989903156996522	0.6548047848295239	0.0018050541516245488	0.20062786748817077	0.5445127119564931	0.03192177481988752	0.003094949019002129	0.0014311807856974693	0.0	0.006110527120421895	0.008068748760752871	0.009089675580224606	0.2831012353131214	0.03130104937644106	0.2545133167654672	0.20563101181380736	0.0036101083032490976	0.0001654529525306512
JFMD01	0.019780754569132888	0.0054232827732282555	0.020367213418161084	0.021808131089311653	0.01295476485501806	0.006681272823115319	0.016139779054589822	0.5109293984282365	0.5091778914540112	0.0034802784222737818	0.12762091257130553	0.3425338370546494	0.02650884079989181	0.00889070108092117	0.007732786258295724	0.0	0.013867447735655493	0.010973148525018237	0.011402343150398073	0.13862332738253832	0.01679127420170628	0.10033694056021543	0.09608271747914443	0.0	0.0
JFME01	0.00842019963295095	0.0021844978254496215	0.021103858213200693	0.02800724442703219	0.008984938132232357	0.00244957875973079	0.0036061863349691704	0.46167597819308237	0.5996105632452671	0.0	0.18459187816910078	0.372167657113456	0.04132769845648288	0.0008265809611669618	0.0015015015015015015	0.0	0.0032191121071934907	0.0036558311597026487	0.009049751937515504	0.3650512711106264	0.03265815537364901	0.29641540966869695	0.226198211862956	0.0	0.0
JFMF01	0.012530325670789929	0.003763835574262623	0.05960295545909577	0.0823708357506706	0.016668323620355637	0.007066955505370401	0.0009944693385439591	0.38211712671344983	0.5480670961858165	0.010232346132878814	0.37673150045466175	0.3909135101741692	0.20739831799221298	0.0069442187345029145	0.00580168259776291	0.001006036217303823	0.0020887637596502715	0.0010004901722531383	0.036951248012326014	0.6726337409751857	0.13771371295997656	0.5989422041330269	0.4854902862128992	0.002012072434607646	0.0
JFMG01	0.023177308338249044	0.0046669476370789255	0.01216567328634369	0.019571967401228695	0.01063835347273031	0.0030613143214123627	0.005510922011892231	0.578583926070369	0.48689509493377087	0.002305543120863757	0.13552928337545644	0.35834525673965373	0.03090534803017322	0.004173868520257554	0.0024630541871921183	0.0	0.02539551451614097	0.01423434022037808	0.01336092717851258	0.22122902271766276	0.019444046886529315	0.16457868077338947	0.12854162789474116	0.0007685156171239109	0.0012315270935960591
JFMH01	0.010822008388327703	0.004421140160885347	0.032591853551139915	0.04527814176309203	0.023874681244336535	0.012747242151527593	0.007780031303129726	0.6530031388003482	0.44822396616505833	0.08241267913699342	0.26040357458861696	0.6349594426002446	0.12037016253346357	0.0032260291152156717	0.0033026462381579445	0.0	0.00590152822425746	0.005284445209917337	0.013365278926195438	0.2685383175917615	0.04227448320430349	0.1368063778764654	0.13534871160562142	0.006097560975609756	0.0
JFMI01	0.005430835594579905	0.0015629187228981994	0.015067559607537707	0.012248756693531782	0.004684405220270793	0.0016947479160509854	0.001736628045116459	0.6215907935691121	0.49489605079744603	0.0	0.10600627095641564	0.3565632124155355	0.02549649548341789	6.53157011053767e-05	0.0	0.0	0.0019637674606325993	0.0021492834808558665	0.007048658882778942	0.22436814104299374	0.01637767564676168	0.14717712604815722	0.12301973659996983	0.0	0.0
JFMJ01	0.003315123780407569	0.0012100702333778374	0.018025592959225817	0.02193622025277858	0.004349877435302512	0.003927031601820552	0.003982604607385889	0.5011416123084123	0.6510898029970009	0.004619855079179971	0.25715164235691407	0.545599177937463	0.047542196749267865	0.0015604957955464849	0.0018450914181108269	0.0	0.003795785764981914	0.002332773961613122	0.01035297340195927	0.27296216704605153	0.0322512904000943	0.23890363106464482	0.19968749699396934	0.0	0.0
JFMK01	0.004734684720615429	0.0009718963790583858	0.024524108894771506	0.04468156510002815	0.007911324298152856	0.003698083189284392	0.0007439326115251967	0.3893763270271622	0.7003899182478286	0.007130252297569308	0.3636650506996944	0.28876124897458944	0.09561095235580777	0.010612979085725832	0.003340719903504114	0.0	0.003032655184816191	0.0004430601330610645	0.016793413436922477	0.4020022879448585	0.06827161351684942	0.35265592174513083	0.2656377877291353	0.0	0.0
JFML01	0.003204732869722729	0.0007990968645164672	0.04416387528695315	0.06465865743605621	0.009482857794996163	0.0033700514129164716	0.000650844608804079	0.5664465123435499	0.6511101201032984	0.02587849109591813	0.5123385291148953	0.6791150863211054	0.19389505514992025	0.008758710722366995	0.005501603403885585	0.0	0.00031792154807530745	0.0024540218645407786	0.015613830467557765	0.45826879233510515	0.1050283287811058	0.4021452729454419	0.524862188340392	0.0	0.0
JFMM01	0.014140459008582643	0.0022708767613605347	0.022656279546925895	0.02107556041780437	0.009611906399982901	0.007634567344182043	0.004230229846311032	0.49673707279678486	0.6311997212576234	0.00211864406779661	0.17762367233390242	0.35613051292640047	0.050640334108049634	0.0043069902013673665	0.0006312419627565786	0.0	0.0024730801625576816	0.004944225769630263	0.0077385099247245836	0.4168670882854674	0.05001183227463499	0.33722275845861543	0.2695565949526481	0.0	0.0
