samples	AG_349_G23	AG_404_D14	AG_422_K10	AG_893_K05	AH_321_C14	AS9601	CCMP1375	EQPAC1	GP2	JFKN01	JFKO01	JFKP01	JFKQ01	JFKR01	JFKS01	JFKT01	JFKU01	JFKV01	JFKW01	JFKX01	JFKY01	JFKZ01	JFLA01	JFLB01	JFLC01	JFLD01	JFLE01	JFLF01	JFLG01	JFLH01	JFLI01	JFLJ01	JFLK01	JFLL01	JFLM01	JFLN01	JFLO01	JFLP01	JFLQ01	JFLR01	JFLS01	JFLT01	JFLU01	JFLV01	JFLW01	JFLX01	JFLY01	JFLZ01	JFMA01	JFMB01	JFMC01	JFMD01	JFME01	JFMF01	JFMG01	JFMH01	JFMI01	JFMJ01	JFMK01	JFML01	JFMM01	JFMN01	JFMO01	JFMP01	JFMQ01	JFMR01	JFMS01	JFMT01	JFMU01	JFMV01	JFMW01	JFMX01	JFMY01	JFMZ01	JFNA01	JFNC01	JFND01	JFNE01	JFNF01	JFNG01	JFNH01	JFNI01	JFNJ01	JFNK01	JFNL01	JFNM01	JFNN01	JFNO01	JFNP01	JFNQ01	JFNR01	JFNS01	JFNT01	JFNU01	JFNV01	JFNW01	JFNX01	JFNY01	JFNZ01	JFOA01	JFOB01	JFOC01	JFOD01	JFOE01	LG	MED4	MIT9107	MIT9116	MIT9123	MIT9201	MIT9202	MIT9211	MIT9215	MIT9301	MIT9302	MIT9303	MIT9311	MIT9312	MIT9313	MIT9314	MIT9321	MIT9322	MIT9401	MIT9515	NATL1A	NATL2A	PAC1	SB	SS2	SS35	SS51	__splits_not_binned__
ANW_146_05M	0.8205598100755991	1.6156176023242304	0.815734277705871	1.0356699817007495	0.26634903805617133	0.9922090068183477	0.003667170424836816	0.1502190062620278	0.5948241672961285	0.44850568404989005	1.0961368195960965	0.5160181656121006	0.38901769336804237	0.5196588214938727	0.8865397037248876	0.24082839471441206	0.557365728452398	0.24445610845986046	0.4891705424555445	0.2092908051853094	0.2722463456634939	0.24571017822349459	2.769058153988587	0.38853128350918836	0.28600915103766866	0.46959310620816086	3.1315597985628107	0.30394688152856186	1.1491260073296712	0.2946044307250081	0.3719738173884292	1.2677449162890535	2.037461499473078	0.6695920999936248	0.3451732917051269	0.32945625339057555	0.5077978686315917	0.3263313488602194	0.5242239620499823	0.40940624368888806	0.19814269468029058	1.7473169250854514	1.8679872862343951	0.254029748970948	0.2491609699678363	0.6649531930759957	0.2758644461766436	1.505187629245158	0.45348868735672904	1.6912799007080836	0.5840265382539204	0.4889895470471639	0.5561946741380982	3.577088398931752	0.5391879021592405	1.372007757530315	0.22549159255785456	0.7036397639863975	0.6939394213428232	3.246003382670944	0.4395281244563885	1.6306130316769394	0.5598111451872114	0.8657704553632604	0.5504111132310016	1.3569516071184793	0.32657666105080957	0.3530994191572317	0.2006201331751968	0.48450929416623706	0.5210168566588218	0.2851952295179583	0.486302124069594	0.651035414965373	0.5116739907476368	0.32063374361569513	2.1679872893982037	1.2519614783847999	0.32349016039753004	1.0208807343665263	1.8955608315397972	0.5430282159088408	1.0502253632593785	0.46913774042564493	0.44600224130222915	1.1588695797949777	0.8548122497901228	0.27768955312486854	2.2895828781506884	1.7129938785497119	0.3421349306538213	0.43502607682055555	0.6018655312995937	1.5063113629989624	0.1423641524408632	0.35846248772009964	0.2641573217901695	0.7764403464434252	0.5102516960946298	0.6290191409949543	0.6802951656789227	0.3806877765335153	0.20351929681648204	0.7586278688505977	0.055739391950590696	0.10274925609143198	0.2589129005709193	0.16712277882128238	0.1965780490989884	0.604102432554777	0.383190882727899	0.0252010418037026	0.39623246663965284	1.251000332097419	1.1292692647031157	0.1687475467611941	0.8806671398443873	0.4281612899568537	0.14551417633596297	1.3803717100711588	0.28828310265923096	0.33202800364713614	0.25675905083203626	0.04974649283582083	3.197459731405643	2.9727592636906164	2.4606215233665987	1.376596363758629	0.0034137681472076395	0.0037115672441443803	0.0045611525521264875	0.0
ANW_148_05M	0.7130132994493171	1.3766032723129331	0.6685111800541501	0.9822299411563165	0.20626454479211573	0.8332943463455635	0.00344324583737821	0.15968627759410794	0.4892332466288481	0.5477613068479125	1.0272422280513005	0.6344529773838388	0.5149565913512018	0.6702187327352667	0.811476417452158	0.3934242028435199	0.5252497269914643	0.305274018390959	0.7316910360188426	0.28116855547303	0.43776878800816166	0.36474253917840055	2.356337386866352	0.5966229946228634	0.4808106857293117	0.5138051472939147	6.701857080727763	0.4542099822106876	1.0673356215971463	0.3648718389672222	0.46411824806820623	1.044462097897519	1.687521155151458	0.8094645341465461	0.5205412712386434	0.4713203440248486	0.642554524370794	0.45018828369087704	0.6886879222482548	0.5485387067740776	0.27611561831157005	1.5054325539878068	1.5649889086268824	0.31948733706142163	0.37333909524105147	0.7496919523516135	0.4376916278066939	1.3966100624098092	0.6032597592167679	0.9661852591120678	0.7831557697466319	0.643089675555027	0.6074435954908276	3.093568210076598	0.6773918140486904	2.5163457169766943	0.2958850387892898	0.8628995850536828	0.47444340423890563	3.198899939505231	0.43845738697442443	1.6316825380639177	0.5497883918372248	0.8290565239433975	0.6756298714760886	1.2575797998726446	0.47606025771086274	0.556633534251325	0.25169016188373466	0.6121390309606494	0.5581263260401587	0.3802700984608886	0.5657675987492262	0.645769333285644	0.6651712043607235	0.5021363104966995	1.8410397020087768	1.1464767458065959	0.43583450378569594	0.884993252033726	1.7779421584162733	0.5186637710546556	1.0684991288858892	0.7202871706596253	0.6757720744638718	1.3170404164218408	0.8548205163860318	0.3785138297520823	1.9677394980334568	1.6430558304531033	0.4380306046072153	0.54043496533614	0.6060701258189675	1.8815381265125741	0.1553946214848469	0.5326324013181893	0.47214325571066035	0.9552585337936729	0.6975687547764342	0.7664812518253042	0.7361904494428183	0.5321833874438662	0.3550078968626291	0.5607701270927931	0.03380361544101704	0.13384268003367897	0.196657485200987	0.1234433451131706	0.15622379823683302	0.48328196872172785	0.319492991523509	0.024912421537470707	0.3211886035376346	1.0128653961847542	0.8222431700979133	0.16833984672170008	0.6382227712293485	0.3000179951709641	0.14206324243902413	1.1485386719450548	0.23770558504147007	0.27256822560758187	0.2120642406706349	0.03698515225540231	1.1261729196522439	1.0742957869737837	0.8898329272095944	1.1719087550954848	0.0030967042440476497	0.003411380099729418	0.003599627329970977	0.0
ANW_149_05M	0.7791858876824475	1.9039768401590091	1.0727221908419495	0.9048213491914224	0.5754783836530786	0.7741740223703896	0.010598959812676055	5.88393101200274	0.6998336909926279	0.2984735969012014	0.9749778081779443	0.3753686391134354	0.2092245494129541	0.2704058380739654	0.46293032564266273	0.1469170924727788	0.3707448975871361	0.17891030880195075	0.24785432469603208	0.11012999351035581	0.15126169989260616	0.1367925222580411	1.9372585142383787	0.21099728184576413	0.16047879246149574	0.29457708028473495	1.908736588933643	0.14087946489306136	0.7373821800530691	0.15338799607417775	0.18942737503735	2.7147885956995923	1.2162970568448705	0.43931640385855025	0.16144769590401412	0.17715026053969277	0.349641292694565	0.1570222382333234	0.3077919431422061	0.28184181026804556	0.10992219509968067	1.3300987820764543	1.5856689260139092	0.4702974805671388	0.10881674778567764	0.4622299709331205	0.16890145917936364	1.0980963132311934	0.15804339543290216	1.1322638086095325	0.3066125018516158	0.2198034730610308	0.3084293096640509	3.209793384540653	0.3021971576405374	1.014278071694339	0.15728088925051337	0.3999824558007312	0.4336012037148489	1.9193035326134071	0.28888221323031965	1.1459748193511274	0.34178002521353207	0.5625480169089979	0.30006712581298356	0.7574370089564961	0.17559193007550591	0.13036728990150442	0.10187625385631795	0.2708912084317589	0.3306851826823557	0.14655156986571116	0.4068351790422307	0.42353406931198734	0.34166325816076915	0.17277130523474135	1.2993054418555474	0.704355091388392	0.1623362790979445	0.7404502581008965	1.483175344075263	0.3949608908783694	0.74393309358915	0.2536711198733919	0.32144110935548553	0.6349378514889925	0.5502317048304487	0.1497888040466709	1.6130769890420569	1.421450396551069	0.1833819650400611	0.2312772444253383	0.37407647830517654	2.578188313935392	0.10583839170319412	0.1822412277228798	0.1392265113268979	0.49005206497558795	0.23339287311482085	0.616313104959883	0.47900902254650884	0.21553886778557754	0.08574240200949172	0.46607332588908873	0.12727472868867876	5.446710442528384	0.551537188240358	0.3578614465139169	0.40006015870654854	0.8669308201653079	0.4490920536809621	0.06900587229332356	0.4673157275586896	0.96927611512379	2.8050397251850394	0.45800371767302256	1.8259865725629214	0.9602189565380969	0.38497885456444497	1.1590936682127164	0.32738539846700027	0.40159466535930993	0.2838221211563021	0.852504058417667	5.125385235208157	4.770636742239692	3.970494939958671	1.2179773815377908	0.010129116528720962	0.009082939523495957	0.008921166402921057	0.0
ASE_66_05M	0.12460373618455542	0.24115022239752026	0.22729627450522324	0.1443812029935937	0.11007278466354645	0.1026862477508131	0.006232488498932276	25.05900749792543	0.09668748553407883	0.032524562153214795	0.09479971977502485	0.1761484661773451	0.0517173092484473	0.1771498994505518	0.03827233967911151	0.028828081523162054	0.04332349624967046	0.006960476232713304	0.027336730795338677	0.012239199311708703	0.0209158904655398	0.03217585421277384	0.3607487487076909	0.08255520901959693	0.0363319292997037	0.029182809952790247	0.20893192555213516	0.018170932153311063	0.08295588540173214	0.016868025520842534	0.05123620499066869	0.38996884744128213	0.139533284141329	0.07312646458548877	0.037058975529812334	0.02622419045004534	0.12457360854012009	0.028000652933403043	0.04323171268039163	0.050083448661389474	0.023291827440114113	0.17078184422578352	0.1447019224943856	0.5556644325229861	0.01860227093256433	0.07997694852899419	0.03879200113708666	1.6692721875955554	0.041711712159430016	1.726993818094016	0.07129319880932454	0.09763174904313518	0.021223102744165268	0.3104359825983026	0.05485257044164995	0.14626605301205797	0.02958346754627758	0.05137325790448167	0.052889862717403126	0.22843155484774655	0.047833284788952254	0.14078209443814851	0.05146926313179896	0.08508103271586151	0.06564222281034877	0.10985595401053558	0.031983195626143004	0.01721571045411554	0.0058901000066250405	0.05605202894631793	0.044764647331329316	0.0476707790307688	0.07842171795439802	0.04054655864104724	0.05784260713519839	0.033719442216924043	0.14038613028635413	1.0388599282417181	0.01628526038014046	0.12642371443193984	0.3662321858125323	0.03654759933031836	0.06575593858131226	0.043131415516077944	0.11181459393987456	0.09767549608917299	0.0903182840778075	0.028034156523226668	0.21348881911797404	0.2312387290666417	0.04334925220558284	0.04281305547496194	0.06305559420446923	0.24382847725693682	0.004310722587030896	0.04038467477002126	0.029790299722177897	0.10329292402973385	0.0360121577463271	0.25672881661399516	0.08845891692395873	0.04351011395005806	0.008169080712383928	1.294534009010552	0.11193491653898649	23.285727785949863	0.12728096622322435	0.10108477294815048	0.08017007911965847	0.19879951519478775	0.08994198469630199	0.02344889532451031	0.10474250592841848	0.10569128293374604	0.3002036621388258	0.17529356897919357	0.3556979152977674	0.12802147215192594	0.15646585374660762	0.18053780467379585	0.0519140551028744	0.07475461449735545	0.04236440597558552	2.4706297533959036	11.32291259132436	10.726529375112994	9.568560935237864	0.19542147840870977	0.005264716293155087	0.004338296237122493	0.006003224641502192	0.0
ASE_66_30M	0.09059032555126982	0.20435654857051128	0.1763257100777223	0.11291652837582074	0.09799727876698888	0.08195532979746818	0.007335931257974338	23.81207123304249	0.07641037527133676	0.021892061153379598	0.0541064231903303	0.18047442337419278	0.0152725684928312	0.338504391768386	0.025946087582787807	0.014432944439071733	0.03728694587922543	0.0077868470028307065	0.02540761686406233	0.004718210435531574	0.007418872422100832	0.01824720911247128	0.22558323962847385	0.04284250473477236	0.03234809851845248	0.034484720507849884	0.14257712961465735	0.018113920050169187	0.0921018145623802	0.022582269162405785	0.036660468820248274	0.26887733634498084	0.1306119041612033	0.07616868243892608	0.04582727370537421	0.03750667715028215	0.09070267157137105	0.017194039814320602	0.019668492389172076	0.04811339142149417	0.009836475969135599	0.08508372755673238	0.09246114737358548	0.30749671371186404	0.019134692955280492	0.048553813627498936	0.022387680979399787	4.310193755809544	0.04730985108984312	3.783679518599695	0.05734816467834559	0.07067514384773517	0.03746438520593223	0.2334945952358329	0.0335261343471827	0.10002315768536092	0.017583078661373392	0.05523502184754294	0.03559911534135029	0.16914029971462102	0.015951529954977558	0.1174067162958597	0.038819838004371415	0.04131624037661565	0.039939858218921515	0.07004585088924058	0.02271815010319961	0.009874091334671129	0.004591039346044119	0.021141990270862235	0.03304032030829132	0.04190373251380079	0.036959513978652096	0.027680737010398554	0.04804297346349401	0.021397962908015503	0.13492599679392783	2.8795597058349163	0.01957182816955971	0.060611009325592845	0.3300494942316239	0.022938223303309323	0.07956553147730062	0.02204706571198629	0.07127427657064403	0.08290033771137004	0.09826926715916072	0.01771762852811258	0.10281435336783847	0.1255140029800241	0.005071810589390622	0.019109009700639255	0.05629697409210098	0.1810943336125083	0.01822108832514364	0.019912628393370976	0.024644009623103553	0.09164448305483953	0.015717286590481647	0.17930126624575066	0.06470239800943403	0.03818472704714935	0.009144716564684578	2.8725760383658003	0.09902219682659572	21.95759535156536	0.10074719177453004	0.08819044339747774	0.07344164866985661	0.16051214708068762	0.07604278532944622	0.028599775118383932	0.08422482846174219	0.08257997093875795	0.25863038793156373	0.19584293448762083	0.29501650376918903	0.10240838992555644	0.17489589093582414	0.12888477475797763	0.04176404770233458	0.05610802108193821	0.032386553265356915	2.348992158694712	10.304141975829854	9.709904739995856	8.866152249684484	0.15228621614767532	0.0054150807348981225	0.005043479008582661	0.007315249263077936	0.0
ASE_67_05M	1.913900187526602	0.28796624560955636	1.9321621793983434	2.235245900267045	0.39756502657463516	0.03738135934797225	0.31687042891573747	3.6843052090275794	0.2995787569209223	0.0	0.002008994471857867	0.05554995656839367	0.32337259071719404	5.946527704480918	0.0	0.1194768419258912	0.0	0.012117039913403207	0.0	0.03973394968348245	0.005525945243552265	0.06793452240347973	0.039405650382320134	0.07846167523828165	0.3475804962063891	0.037008710778201205	0.17116461503713903	0.040323476887872745	1.6904518798185804	0.002751276199249881	0.0	5.688539020254129	0.773509055446241	0.1415342667792715	0.18090903063370375	0.07675947065580646	0.02909096998543369	0.014837535243847786	0.031670063284562275	0.00442851818293722	0.05753369796357105	0.056734119058063325	0.015690519073244497	0.551448874872598	0.020112038514906148	0.015368732333912788	0.25861094215178637	0.0009482505514778282	0.0	0.0	0.3186870247023184	0.042937581576643895	0.0	0.7711860239212581	0.050713461652139843	0.17435592060886576	0.03183485598664874	0.024197894659729	0.04695688137327832	0.024275590523294817	0.0	0.3692407502117628	0.0	0.11785852877557282	0.04865729497993367	0.15707511000271968	0.0	0.0	0.010960942352814178	0.06355015095485216	0.0	0.0	0.05410368190711978	0.045643748199551144	0.17986686146584024	0.0	0.020201404808848432	0.08527749352621182	0.03849082744754114	0.018812177878738463	0.005884507823347527	0.0	0.012757328351169595	0.13937416577578318	0.0	0.3029884606748418	0.004732128661099746	0.007243522730834511	0.029255119051918254	0.06673330094534098	0.008161352957910163	0.0	0.0	0.06783330102152611	0.029597361926062795	0.003914731456110888	0.0	0.21048657960677614	0.14293641450564473	0.7719930233807282	0.2557304646858647	0.0	0.0010585065729465718	0.0	6.8886713446689045	0.50486476438242	1.8536609753460864	1.71494741246285	0.039433279056801954	2.561782105874293	0.020729716984077762	2.241485583035537	0.03426930336541724	0.08264049693080433	0.05808872796979806	18.184345326016096	2.936848250420416	0.06429497824097984	15.719194167748558	2.047158736151427	0.07553943938269449	0.4819136183451056	0.1309270134462853	0.07867125162935537	2.0831775760576168	1.7192252720681669	4.615556254257489	2.0257985162018413	0.4207418509017115	0.3470136834952424	0.3113601533864806	0.0
ASE_68_05M	0.023264953043982635	0.059442501460545416	0.07048833269256123	0.024114287949078436	0.0417412132269305	0.03048214611124596	0.0042031825582055996	29.603563329947345	0.028212612922643068	0.01151923803921736	0.011458455206950538	0.10753437293697492	0.01994409617153204	0.06865813888985023	0.0034130681688911927	0.012411720026765882	2.098950084972302	0.0021577655935045605	0.006166308943730868	0.011375487160979924	0.011327569352132512	0.011402576331905176	0.10753934866374378	0.04056580123004663	0.02535693774557563	0.010326071153551945	0.06653653190067575	0.008553652028393978	0.047290943237105185	0.007326627341752659	0.028532061791110532	0.19030541542515067	0.038585113083332574	0.03823445201790094	0.03512737819860534	0.023286650526131065	0.03823776450691213	0.024883550915847992	0.012991331428311752	0.034596291373659556	0.010620163716482233	0.02743746185148614	0.04090995705505021	0.08496001603529517	0.013314282555684913	0.0349264643055405	0.02335476458149606	1.2740796270594974	0.03480407977773433	1.1956518901055213	0.040356624309021684	0.0637222550402636	0.015278375765589528	0.03051377750307144	0.055604959495972016	0.06599895165045949	0.015908123015296587	0.020091400669522603	0.007227068043965383	0.0350998512977516	0.0176785776017718	0.10790307891802976	0.02296751092787903	0.04180714498868618	0.04008578255282658	0.0386130709173356	0.013068194818875532	0.017873681789044814	0.002410183878113414	0.017134813256705815	0.00687978526359563	0.013531804821019455	0.03321971214713735	0.0315635922517133	0.03123528013314931	0.01941520790612744	0.09350794831993327	1.013940108313818	0.01057124206010853	0.019643380970248082	0.2607075933268664	0.004516074612530051	0.02460800683488608	0.02172529325452686	0.060537954917385686	0.03918254915861854	0.045062838316335875	0.016437603490026098	0.056303383989287685	0.07224568202851911	0.019310245699371325	0.025132694513979665	0.01949919794304919	0.05309397218673921	0.0015199222802610862	0.0071616188620953	0.025458474166063835	0.05700162362338923	0.029907820322965108	0.019901459989755666	0.04193961153823038	0.020067669895611494	0.005356152029309451	0.9489501353481018	0.02397164684488835	27.93399523082431	0.03640665486824956	0.03473404762560679	0.03873539563842028	0.05980941841204018	0.038598683548303044	0.0183967951351822	0.048329792120985045	0.025171085083708546	0.09799306512417137	0.10859905501683466	0.06981452269578246	0.029381540749637492	0.0797310197429445	0.04115978681236874	0.014683155731346494	0.018105949655540146	0.011158793133320615	1.3582537512411736	10.814795915636932	10.331725616992312	9.109224145977278	0.047023369474527	0.0040494814244643	0.002949134164583666	0.004557808051302603	0.0
ASE_68_50M	0.019499470537948038	0.05364774225417351	0.06079973029993888	0.020334199560753562	0.037576366976065464	0.02674468687810627	0.004254227883902951	28.34707860709356	0.02501963367746685	0.013574633239225259	0.01404081951001768	0.12878511174246196	0.018592956452544364	0.061647340486975316	0.0030103369842215365	0.009979887329654038	0.010561666106882275	0.0018857899338777908	0.0053349025297918795	0.006243774028126452	0.007208053342094428	0.012063083915487282	0.10909634894728595	0.04188017051439939	0.02533269610138098	0.009032160051340292	0.05984920095581616	0.006039558840222941	0.04826802221090477	0.0060533217841487125	0.023725048409521853	0.1694819089072598	0.03473668469019447	0.04767063240508241	0.028018877995264348	0.0234268825980827	0.04114503878109209	0.020806714482615434	0.011333378856116273	0.026242494466488256	0.009079682786028217	0.02667143458451355	0.03167093176551507	0.07120688642512733	0.014488192370507457	0.032647340554735484	0.019299574558327738	1.191082535917404	0.03265931943407244	0.9914078657548879	0.03401210731389908	0.04666023087894763	0.01673564193585591	0.028840337435921737	0.04314180550713242	0.06161729285636226	0.01628946079859436	0.02451459927910307	0.005985102816242621	0.0380228742113538	0.021231339357269292	0.0967732269500708	0.021920679804668067	0.032606242120265624	0.037380836725623263	0.042298435426401826	0.012399750601868154	0.01326923098663	0.0023163716897843366	0.018232078860759858	0.004667081509670344	0.01627959487250159	0.021558359145193266	0.02116235022396782	0.032799425747508264	0.01084602585878016	0.08287152941676669	0.8394389099725011	0.01297516427109446	0.016882632253785265	0.24045288692646055	0.004355526211502155	0.018788457540165896	0.01577836258516203	0.047431956718060164	0.04067680441528228	0.03794849000632697	0.009676371712468145	0.04645148780889749	0.055725397795012475	0.01552134439052739	0.016769715855897843	0.022835258401651837	0.053073273748327446	0.0012532517582906273	0.007516391207691579	0.02378994565559617	0.045750611416855366	0.028859076930232548	0.018596813016494646	0.03667236906191231	0.015295371138664183	0.0061164188804529104	0.8056046957749426	0.0170587619420211	26.78479497326921	0.031604463010757484	0.03514778967876497	0.034678452312428366	0.0506564680855808	0.03385957882254921	0.015257665691072788	0.04476429263269153	0.023731020429523984	0.08672802949642631	0.08625780688107502	0.058137380555020886	0.026861870701192666	0.06371292358392582	0.0349433567972211	0.014195154534186764	0.01700625634484797	0.010145062032736315	1.2769376453145873	12.819085655928875	12.252214252753445	10.80182477917309	0.04053173598960329	0.003859938981814176	0.002884791870536452	0.004214969489773744	0.0
ASE_70_05M	0.24390591043946955	0.657796670683073	0.31040102002798786	0.23965132377076254	0.2912772284777215	0.203300358892855	0.008686671749994256	6.125870482455424	0.19785445192278542	0.055093069139412414	0.227350510990093	0.21019457227982538	0.0412831153420419	0.1029367365677605	0.11711042843761782	0.02536533344067209	0.08583994625654047	0.032966067822011544	0.0458818754549205	0.024698780689923802	0.03188328577567679	0.04193557872997421	0.2535818608012652	0.07094435819182682	0.046187838810560496	0.06327509676994383	0.4840271480763478	0.048167256037477395	0.16862252402751307	0.026293564488991273	0.057136130515412734	0.5392125775409637	0.1607288621384901	0.1449752586277682	0.06308639309555053	0.04392683846506289	0.09346386546571166	0.038213551332873616	0.06206571260565855	0.0867383089537176	0.025340691319760182	0.25378631235539695	0.297912821230995	0.06709396450761404	0.02725682951093617	0.07459094730233543	0.032802996760550304	0.20656552920707133	0.04443034600744205	0.1824263790255873	0.0890986085361217	0.08554324143045569	0.0655398751611988	0.724327694113178	0.08798352972244926	0.18473945086403284	0.036092500181628955	0.09709184771053171	0.0835639129603447	0.27363591518338914	0.06826713684774648	0.24228205487185772	0.062254990085907395	0.09857562116748315	0.08313691465651332	0.1697426030946902	0.05025737626316702	0.04015974145166386	0.019736649826517	0.058072195659818936	0.05608645045228086	0.03497097431075857	0.10145279311042166	0.08888451894830514	0.08266786022119099	0.030967401808548862	0.26327223082681944	0.11119616226188707	0.02494844595813261	0.16779728764541318	0.3430095248057952	0.08861928906710877	0.18179969260190126	0.05007202530954156	0.05207831165107596	0.16212111828202425	0.10210851217297476	0.035218494602132555	0.2733241356906781	0.3564962400969584	0.05351490106615581	0.06527809855739797	0.0823234716760865	0.6987071939130903	0.020546069967830944	0.035620967754309146	0.04214055886025889	0.10014619622966696	0.07476459602952791	0.0526518968152436	0.16802022905139435	0.04161569557584237	0.021686041151271512	0.060031125794769956	0.02639531215500702	5.440772055585035	0.5289520068157221	0.3814894492150438	0.41604351827050395	0.48240639647114825	0.5345981813977694	0.016746908946865216	0.5192929508917207	0.20667507450543562	0.43390435450471093	0.06681343665998844	0.45439293501505146	0.1920845056454885	0.05559917252829696	0.29071198984412067	0.11493156258547126	0.15353901633268208	0.09388124892250808	1.965427234356422	23.625585449495595	22.984457380889	20.928775727247782	0.33808504976918147	0.005497619820503017	0.005066971650690938	0.009496735902043028	0.0
ASW_72_05M	1.343032526468292	2.941309710887522	1.3356522337461911	1.5456513166849788	0.43980035209672713	1.460866122276823	0.0003469786229076999	0.07390632164500306	1.0178617317872756	0.4404085780218216	1.7407126544765226	0.43663406359596096	0.2493225318498283	0.40570196724403046	0.8265616426924258	0.20935439274991535	0.6488467907333263	0.22914563108693523	0.42232903837439933	0.1751552052998181	0.23726173772575795	0.19473402954605848	2.339075882371539	0.3175519203139359	0.20232854649921503	0.5290399034582917	3.099931978631993	0.2372722633097376	1.1969507314182741	0.25569094487970945	0.32421166625446973	1.0607853507203902	1.5324912372857482	0.5839702196836348	0.27685409145303624	0.20998238794870272	0.41233541382168803	0.24848600198389162	0.42341725829947696	0.36588197113204984	0.15730660068646768	2.145417098620547	2.6529266318581204	0.8036970250809415	0.14401492320497492	0.4763721701649372	0.16577367516607835	1.722617558867606	0.3406177519244623	1.6319664691185174	0.4969701183073326	0.34263519439166035	0.5871084134004512	5.068747432727077	0.42703682867345993	1.0842049305470174	0.19814851577063272	0.5619227672474166	0.6699393951306878	2.5158169296603003	0.49621318065258574	2.135507674444194	0.5471082391774497	0.76316115231358	0.4766082579759208	1.2106020397367176	0.2940737956725236	0.287379415203068	0.17481853956266324	0.37887380243431257	0.6106240056484016	0.20034425286908158	0.5736141138096895	0.53914256160709	0.4727792309282782	0.21197111309462546	1.8416870698491674	0.9058405342509306	0.22337151309900652	1.3232048208887432	2.45775700762463	0.7089903630433786	1.2031384558181457	0.2938712838349234	0.5630668125547542	0.9252468590757538	1.0045039540447784	0.19748258117134265	2.1653305115433668	2.3455541798399993	0.2224206088023121	0.2965878029236505	0.7274943075762402	2.8763103371896572	0.1774718979809217	0.28874313882076774	0.21780643560370547	0.6444196316197046	0.414459774360213	0.30978051985649246	0.8134767763739945	0.31608895238170814	0.14514628018297004	0.3993840295119973	0.0027963745818995614	0.039524494956224156	0.4127767493491767	0.2644560945453257	0.336306199742313	1.4663563449203096	0.8000052336412357	0.0009937777161443955	0.7859820821576353	1.3998617007547942	1.1985883498046825	0.003946105203907159	1.1861796228896437	0.4949164178556426	0.0036848956134371896	1.878856411224498	0.511958441488623	0.6357528981280668	0.44638037670555614	0.06549333322239519	0.050895365511337574	0.0488854949604132	0.07324718844796209	2.3256865136024225	0.00035512508721162196	0.000252343252144273	0.00031049205611071877	0.0
ASW_72_100M	0.6288408161746173	1.5113349429430347	0.7439197936438063	0.6900157106229864	0.43326529485697635	0.6172759420150362	0.05065490116661516	0.19872112712282544	0.5168659960174444	0.1854478562083729	0.7176047829589369	0.536189391444519	0.09921261870549619	0.21927790042873332	0.3663194451239201	0.08005986842696075	0.25381947824871015	0.0931499386764648	0.16043078680029133	0.05838141122838529	0.10780307487184666	0.10718232951774757	0.9278514436067834	0.1278167329842614	0.08642869401747336	0.18429071571805097	0.9315068842400133	0.10317855896768313	0.523497674987009	0.11552153228109466	0.12126393769273645	1.1504834529635273	0.5704586163565616	0.26653893541734286	0.11371783184092969	0.10293639487625307	0.18844749495227206	0.09006831103495286	0.1744684509131972	0.16145567467895536	0.057777290466884616	0.8605036039267463	1.0503054186379572	0.4722410111872764	0.06388957434626462	0.19250724120933627	0.06694840876153142	0.813167531733501	0.12980658063017209	1.1387989688648557	0.23039358912944533	0.1339894188925551	0.20336368650077263	1.9371148373213847	0.16040741299992906	0.3635484796457172	0.07870487550399581	0.21415879790899173	0.26029810389302893	1.0276654368346831	0.2033837608149233	0.8055514530178637	0.21957897415464034	0.266471795242533	0.1955711940407939	0.4914538942729391	0.11624713924316825	0.1049404735373468	0.06197559039051737	0.1585138424384288	0.2132997842167866	0.07249003842526988	0.24764623364777588	0.23114989408597442	0.20173957119340538	0.08976226953865916	0.7485354140624806	0.6261818284724786	0.07951143079849107	0.5111123619352894	0.9739896342454489	0.27232383178210307	0.49408395853196024	0.12139597779909421	0.2102162487057418	0.4002004090253466	0.37755545439977556	0.07516017959624975	0.8696366746101635	0.9886688003150818	0.10158628836533624	0.1412623961477056	0.2652112222096318	1.3118185742539192	0.06948578266624715	0.10938527992002461	0.07161017083000876	0.25661221070399287	0.14878873853965538	0.27669665826498885	0.3298753642056852	0.11788973460527515	0.056483785696454375	0.6360848013388747	0.0680354806440209	0.13013232837083777	0.6563820744112145	0.4702577217591902	0.5324369144071271	0.8122543446552076	0.47806183094988675	0.09932627552257395	0.47352128191415055	0.6024126689010268	0.8788345130299193	0.02815143851773756	1.010968873546197	0.38487363978303674	0.030600380044158503	0.8468064236618725	0.25481227351251107	0.3258965050582916	0.21928220352311525	0.19848872238711673	17.113907585568203	16.916469767661415	18.209391859677385	1.043524857290364	0.034147864539312706	0.03702129216046225	0.05156674508597589	0.0
