bins	ANE_004_05M	ANE_004_40M	ANE_150_05M	ANE_150_40M	ANE_151_05M	ANE_151_80M	ANE_152_05M	ANW_141_05M	ANW_142_05M	ANW_145_05M	ANW_146_05M	ANW_148_05M	ANW_149_05M	ASE_66_05M	ASE_66_30M	ASE_67_05M	ASE_68_05M	ASE_68_50M	ASE_70_05M	ASW_72_05M	ASW_72_100M	ASW_76_05M	ASW_78_05M	ASW_82_05M	ASW_82_40M
AG_349_G23	0.05512208216155287	0.037545573177187985	0.3102350555786527	0.45162662480807914	0.1269751351988213	0.10310733108681015	0.042717421073984733	1.7678105000511928	2.206358042584082	2.2601612744835506	2.0755575618200997	1.9897600631893588	1.5509960923261563	0.1787484592816481	0.14020914831157236	3.0456199241897024	0.03241742429585397	0.026345316749605736	0.3370481767979803	3.402722784421287	1.030107077105534	3.6778535414661517	2.5916293605075373	4.392310308055907	4.989878983393312
AG_404_D14	0.13367014480068393	0.08270587231569985	0.7728184030758631	1.1449068357062155	0.32187548401676	0.20954910815026465	0.07233611742643796	2.824229891786941	3.6076030674553015	1.557614579471606	3.3263098759587546	3.126881806450946	3.084827441639182	0.28157785614625774	0.2574439432100219	0.3729903475021614	0.06741755387646124	0.05899723300273018	0.7398793691645605	6.065692413997556	2.0151248588858373	7.15054554087807	5.506462525804016	0.8869578229221999	0.13257738524898255
AG_422_K10	0.12491102178762346	0.08034739639887448	0.4917894501284397	0.6769075207064202	0.2456647850847569	0.19601335806908995	0.1267356699505802	1.3065627758563767	1.827590524676958	2.4485472217840982	1.8757742388890823	1.695973526459243	1.9411728346551598	0.29642230140814496	0.24809470030940092	2.7951641121921464	0.0892896000920027	0.07467746600537604	0.38994208757184745	3.076385444718315	1.1078349885588696	3.483254333819519	2.9471527509187694	4.960405557868373	4.8521338317579
AG_893_K05	0.061236641455849776	0.04284354235057117	0.3637269260982012	0.5394593184423044	0.14699497059704122	0.11771558545467539	0.04596656199109605	2.9578756949004825	3.1283342861740366	2.882878491059292	2.4780624631519026	2.592880896800721	1.7037222098225657	0.19592426166138888	0.16531732464736057	3.364713163585233	0.031784624697877	0.02598806874356293	0.31326783835571337	3.7044000956507723	1.0692196893700057	3.826778288684913	2.648333238813553	5.249348863040845	5.4696409947665465
AH_321_C14	0.0716738599660566	0.06480905256440997	0.25186264182946516	0.3452340290883749	0.1349367308671319	0.10489204017554127	0.0666553372743419	0.17346671762790766	0.3390863941586245	0.3921400250668526	0.5359089878517381	0.4578708862624808	0.9112006239486895	0.12560489473693093	0.12064905230837684	0.5032455702185936	0.04626544680894887	0.04038413282288109	0.32017805292308776	0.8863616940394249	0.5645610587834053	0.8832696470599302	0.9143417877542077	0.4185933841665957	0.3905368386509721
AS9601	0.05046880979717972	0.027494993853238052	0.27264274809552463	0.39814955476975544	0.10693122827115695	0.0702919159139036	0.040772742192047184	2.0673940697617748	2.5764590715243996	1.0851979719845404	2.1166431866208644	1.9611980923952324	1.2996552559102978	0.12423485994688616	0.10697731188274678	0.050168539459797816	0.03582133878328427	0.030474603966165158	0.23693419876454913	3.1215507765152726	0.8527877372565068	3.01317036176346	2.146091281969561	0.2851541783606431	0.1461679429254672
CCMP1375	0.0012713467798770822	0.0059504283650621504	0.002636849685576299	0.002267901163045925	0.001809507593214861	0.024524221032255145	0.0052664679133868336	0.025619893335046617	0.00225072559183205	0.2655902542122405	0.007463360524225368	0.007731253218300076	0.016975073301915094	0.007193686636166545	0.009135421105387896	0.40571112724250086	0.004712304713726786	0.004624663545915107	0.009658325906781064	0.0007073291311213216	0.06676393227609524	0.0009248255247320435	0.0013268817400716986	0.5411417327836676	0.36843908554033794
EQPAC1	49.93689452947649	19.016038966705782	39.436997837705626	36.420196435158374	48.522736237581476	38.48205207477855	42.72332365313386	0.07509338073951516	0.0785609747512314	2.5229791304613274	0.3243647208499085	0.38041257457245015	9.998189990126475	30.687343607172558	31.46124404433065	5.004909255888717	35.213119625885405	32.69437960826858	7.226394319104318	0.1598474872392436	0.2778880540660295	0.45259093222720204	8.742220232495644	5.662092704118389	6.346758945081327
GP2	0.06434603586270277	0.04064787100096182	0.30028100346176434	0.4287747318488216	0.13769067934566886	0.09889909779569729	0.04531053495504098	1.0044092970001464	1.369084432718588	0.7556161599264628	1.333165585740628	1.2097342888076692	1.234341754849914	0.12290016253884678	0.10478951063324975	0.422414077346659	0.03483297628391117	0.029952460259676874	0.24226263316175412	2.2850713943951004	0.7502233176809544	2.5928037743869012	2.0208600209127328	0.5078959969831867	0.24903657130985457
JFKN01	0.005640360684226228	0.0031234951432649216	0.022130073654805404	0.029539281234539458	0.0085507143178034	0.006504035384450839	0.003980162533366997	0.4638472571142733	0.2943255691915873	0.10841563828121387	0.2015553404591545	0.27157903975938963	0.10555464827423762	0.008289427154751223	0.006019813016319214	0.0	0.00285168726403084	0.0032584459988753067	0.013525970715188646	0.1982428925215617	0.053971598830602006	0.17542789432310366	0.13503453914702762	0.02603939716476425	0.0005939175169377272
