bins	ANE_004_05M	ANE_004_40M	ANE_150_05M	ANE_150_40M	ANE_151_05M	ANE_151_80M	ANE_152_05M	ANW_141_05M	ANW_142_05M	ANW_145_05M	ANW_146_05M	ANW_148_05M	ANW_149_05M	ASE_66_05M	ASE_66_30M	ASE_67_05M	ASE_68_05M	ASE_68_50M	ASE_70_05M	ASW_72_05M	ASW_72_100M	ASW_76_05M	ASW_78_05M	ASW_82_05M	ASW_82_40M
AG_349_G23	1.9884056010855666	1.1591788990649317	3.322982398066511	3.807456752987165	1.5502358969168872	0.6194839412557351	0.6834522591718121	4.817336105416141	16.0015967741556	0.38565714891671743	3.2432308099001195	5.406688632199957	2.05324724524306	0.42002240308812794	0.28028074649717477	0.13983131775418908	1.0067571380757114	0.8104520907446919	1.4219025657737185	41.74473238071834	2.8441281677620824	31.56871219194709	41.179690116468024	0.42812539486733814	0.6527916845020755
AG_404_D14	4.2622424738976825	1.7504847481161485	6.282286694597807	7.3586652847445455	2.839873087011567	0.8116383923084164	0.965837267669459	6.464397799018631	22.524357395833174	0.197689942831023	4.213391010950788	7.110749042048922	2.8901739049526256	0.44757297940536706	0.34012317025465016	0.029530636039551805	1.7100310895730642	1.469737691107352	2.138864653203515	61.49625768494048	4.052160820061122	51.33406828697554	74.01937055862048	0.09815491424666842	0.027413053956657413
AG_422_K10	3.769380090851481	1.7294248517130435	5.170474157308187	5.892578825181235	2.537071866659542	0.8449571107678278	1.3256972421297353	4.2344549599851184	15.472950340660004	0.31655551904741047	3.2622322106555135	5.229670026506135	2.442406257921517	0.5235214851981027	0.3525247597479279	0.08115256337142396	1.9778852076272528	1.625536931810221	1.5675860177013925	42.55997857752795	3.156353704670266	35.12844754601652	52.36587783761615	0.3374708386393037	0.38058378703054885
AG_893_K05	2.286633042251843	1.147006045769971	3.92785778242997	4.664557536370248	1.786756191905939	0.6554268972603378	0.6878250780846515	6.254405026274012	21.089849030678536	0.37861776450319506	3.7529986908161317	6.41581612741226	2.1663923333863027	0.4026627980292474	0.27717293575760993	0.09236629405348191	0.9644068115366967	0.8195967393083374	1.3155178183498313	45.85713312122594	2.8514123206836195	35.612881588861676	45.53180519744383	0.3522376457161541	0.42060959011814497
AH_321_C14	2.4106064729007772	1.8209189401535404	3.3154639151427956	3.7507285605034544	1.7911651823148658	0.549779787739059	0.9084690861995923	0.9252475301902	4.006030826794967	0.09107194719617202	1.3014809120872444	1.9039221995820865	1.4546031556607681	0.2885964110967624	0.22873989536876807	0.03639320334617975	1.2418106691188	1.0440057051228218	1.529982374114467	15.305870600946243	2.15052331791382	11.640112426914298	19.854374363987038	0.07011671976223194	0.07998210176839242
AS9601	1.5341781098097722	0.6645709873592435	2.85723518774335	3.2996773532666173	1.2066818510082997	0.3770168860339136	0.48605910373054917	5.164130425396757	17.65539730449843	0.1702557581399654	3.1160323363672964	5.160446167474306	1.6007035119808728	0.2704591107413926	0.20082123684690814	0.003227860997098026	0.8397371231231	0.7153856645773977	1.0902445153259268	37.80029897035249	2.2650915238508387	27.648575457766555	35.48135330975614	0.04133626987500792	0.02363252530789831
CCMP1375	0.06738257733533921	0.2205864072265985	0.09263619125340791	0.07760339206425665	0.046987616748939504	0.1466215216011323	0.09634250282107303	0.23255385879545795	0.06202743959588982	0.03533780317608794	0.04611873539316959	0.07560711269667851	0.06767148723902938	0.02290168113195762	0.02143302156345826	0.017032393069290355	0.16061170449289516	0.1661435116558324	0.12268992398257438	0.05305589556438177	0.509357555622153	0.05112147561394296	0.1017171702430087	0.09676481055280414	0.07041804162996304
EQPAC1	117.57490859333429	34.79480391790643	69.95900696279364	56.77245545389138	57.83620892494904	15.889279752827905	41.83080583262666	0.57237841614648	1.1126887691754248	0.32363639575697567	0.9105606310312333	1.2962514645860088	4.1841331865135505	6.43320768009413	4.9954741312371835	0.15060145077244766	61.83662592916694	54.4564352201775	8.367981312901213	3.3382690467505	1.1102729789376125	4.9037172566155425	42.08389927318772	0.36343316627726774	0.5106203463167467
GP2	2.693094909753134	1.0691925265971773	3.647624620494498	4.024902096118321	1.8197891050732788	0.578656768197423	0.762964777737593	3.549058459836674	12.5633977389513	0.19948263180892603	2.503695938947678	4.047473119076805	1.6863938237285239	0.2943795183258764	0.220371117461002	0.05584601240231112	1.24579486822033	1.0548004179264239	1.1594173197138458	31.918001015812077	2.2042871342843884	27.112496664392353	37.53218573987916	0.11363595524180335	0.07232689027358608
JFKN01	0.16734108348734406	0.06193945952445829	0.2776305856277974	0.29304181225707626	0.10264796469676704	0.028235993346016317	0.04486937805444833	0.8848607680042823	1.7087776637439078	0.008820076415742562	0.3375268237883649	0.6712726382486888	0.1455661930210429	0.015114325397151214	0.007005037200175572	0.0	0.06468225351946043	0.061893998263143124	0.06429324961143008	2.4350957062527905	0.16951483057937716	1.654352522120874	2.2081637890852526	0.001117272059380498	0.0001323138398732988
JFKO01	0.18524170864681894	0.10817671476399132	0.7779688559796135	0.9554017899306402	0.22172766528086865	0.055689967718369	0.040894733572440806	1.5488419975523693	5.625868219087993	0.02531538962125768	0.9561095929239194	1.7136885559462025	0.5406314879501327	0.03977786181806895	0.025700330004027997	0.00010911601481269582	0.07067162547949597	0.0685340393672542	0.2837342296031299	11.663862920382849	0.7012594163245772	8.321655584792818	9.84901327106548	0.004324298925705999	0.0016533306971540853
JFKP01	0.17885370232912465	0.22562771882148958	0.255499277756189	0.26965756332035407	0.0960842053163168	0.03851753660315355	0.058323592433084576	0.7206542356845527	1.3834665568642648	0.008482567338365376	0.2733884653948744	0.5735984487855637	0.12283329670950971	0.015437025674231513	0.016046767804025575	0.0005512822660443604	0.11513109045110526	0.12547625634713355	0.09884051295609145	1.854935243447925	0.21473193644716718	1.4243154175707813	1.7332974551374232	0.0018650490499801287	0.0010637904742146318
JFKQ01	0.18739409625640768	0.07109113726762908	0.24956414373196947	0.24361525507402274	0.11185162707016658	0.027617409125918563	0.056561139146368705	0.8562738985184054	1.5576627921427235	0.015064558945885122	0.3486835538928121	0.7057188512002317	0.13517920615355583	0.019558946062631817	0.00641406712600704	0.0017833110831576024	0.07212245022380445	0.06311658843938787	0.061572169771565835	1.7041057739456607	0.12354638824797601	1.2112901010313228	1.675826193111054	0.00306825072561862	0.00400942483707561
JFKR01	0.2622946151060162	0.0980530836091486	0.2831980760220468	0.2863624026732806	0.14844066267126668	0.0408056714754335	0.0697748668297777	0.7775855943801145	1.3494359109847263	0.008133281747143476	0.2660389387812731	0.5710429439677144	0.09983583903799043	0.017510300818814866	0.02097074156151229	0.006842215269341638	0.12104990944819974	0.10636493265279522	0.06361789036175561	1.594135273392295	0.1331092871635658	1.1317029066458923	1.4970299461693948	0.02585732474906179	0.005847719597533899
JFKS01	0.08861475956907786	0.06160394670029751	0.5524621214077209	0.6811165439544481	0.15912538824445646	0.040286353911112516	0.027054320827587314	1.3697397835377327	5.069392448797111	0.03103450445105526	0.9427248244900803	1.557500138496563	0.3804138168092203	0.031191090656326647	0.017657048910255737	0.0	0.041730118739865624	0.03458864117360653	0.21807865529512388	7.851966949048303	0.5301178560115372	5.182409258315889	6.455616698571115	0.0015622542565217406	0.0004990939719088789
JFKT01	0.22639933746723306	0.09668368040852819	0.3237394790022964	0.35992506897379634	0.15001348229167008	0.04242240936070129	0.058453233426473745	1.0044787786277427	2.0937059605627484	0.03564611867519189	0.4132901390868224	0.9310605739347056	0.1973955951228233	0.026219259891301448	0.018497273440355035	0.005571975570124013	0.0973650490887483	0.0824360988459909	0.09215945300318673	2.8447612524633685	0.20851718033529917	2.160656328781476	2.846973159116777	0.01164278604938014	0.01017223666945826
JFKU01	0.2089557186179301	0.08467396730161132	0.44834084636122784	0.48504598921889935	0.16895369139563327	0.04264965437875303	0.04771178916274303	0.9831490770551974	2.8608453739040764	0.020368913242793503	0.5240296025957701	0.9124353750641511	0.2504325422133422	0.023059597188631133	0.01453454099904971	0.0	10.545062530029258	0.06593954816976166	0.1312909519714663	4.809166854170698	0.3129080571955834	3.2082867697790114	4.286989570310852	0.0038242981552425986	0.0021667467744862735
JFKV01	0.18007112856794197	0.10816790261394767	0.5229868754933673	0.5329946980415122	0.17257637989536181	0.046240319011006566	0.0513718020999449	1.1253133063344083	3.3090602232980224	0.021646850465874747	0.6312104455799905	1.2433742730217556	0.35658551185761433	0.023128658552970457	0.0136537592642906	0.0007935856067194247	0.06632584052849204	0.05207871873831624	0.15067929304105634	4.592860210058964	0.36326202203167907	3.5000263133789202	4.56771271439485	0.005700591976040024	0.0037662041283503976
JFKW01	0.09069845300544836	0.03587893506145914	0.1735613619156196	0.19141415104085346	0.06833622018111318	0.015403103941646176	0.023183044244797776	0.7776328178217673	1.5383841667784195	0.00804428629420019	0.2859142088134354	0.6688236674548399	0.10612410367622928	0.007625168894439629	0.005986564589802408	0.0	0.02147273218313317	0.018640441518181193	0.041996609953841385	1.8014171776542822	0.11908717324333412	1.2632226765849612	1.6629231787594283	0.0011227262867144537	0.00048095379168592813
JFKX01	0.17792585353223217	0.07018642362692373	0.2566896467422218	0.279488001862674	0.11075137094424	0.03673060775411371	0.04062608146700663	0.8886936085785834	1.6920286345332731	0.012894322711777907	0.3538380010592846	0.7092506507683003	0.14853697647217615	0.01572706625005481	0.007006702943173918	0.0015163205701508975	0.07270355921392734	0.05536251915999094	0.07463705981916498	2.021870916813088	0.15121213211601123	1.4830583960792616	1.8587373206370303	0.002325622917928227	0.002509355004107951
JFKY01	0.1260220511313234	0.04615653917379177	0.22064481840494762	0.21412233178359563	0.08208578291130877	0.02329533024602794	0.03254189534279071	0.832476151144917	1.4700114242007687	0.009141828276468152	0.2928177081887466	0.6769881697507318	0.1195873006028928	0.010804338100533765	0.004482486621182682	0.0001952189984084539	0.053713414143044876	0.03962988667114308	0.05427410799852275	1.7222818382362326	0.14356873689500313	1.219565162362264	1.5475095697993295	0.0003955917994986914	0.0
JFKZ01	0.14362201683420567	0.06512312950904207	0.24364625107828242	0.2500703929909747	0.09641838398843688	0.028844855534561228	0.04812009698249491	0.9064144641214196	1.7912692241806083	0.01172990604587116	0.3735361229466136	0.8243449196594623	0.15309790600197198	0.018003386235565834	0.011355401402945657	0.0012612812318021818	0.05805369386586855	0.05406785339327597	0.08304118915806405	2.095478822415234	0.19511492911317863	1.4265834870828955	1.900391899864679	0.0045307997325754095	0.005196231362933838
JFLA01	2.8215530289948823	0.7385855724857014	2.6707445896603446	2.5882738514507158	1.5268663250669277	0.39638513492482047	0.7232583772909569	3.494554805093499	12.353882116879278	0.07857800411710711	2.194775042080645	3.7097850094012594	0.9649514082278772	0.13159771645939175	0.08489008840092495	0.001254189734961844	0.43928305139368157	0.41822934187545474	0.40103713389560264	17.206280385569556	0.99437708596485	12.873252020062996	21.798242027952075	0.012872126739908514	0.004194952746506675
JFLB01	0.26918883374652186	0.11178184031664935	0.3146931368615167	0.31598912647784033	0.15447212852270248	0.04405696760675846	0.07831276017219523	0.874978109685726	1.7136466621114714	0.016783411373243996	0.3591659550081821	0.7809513249818354	0.13969632377554325	0.026865091663314303	0.015213075032255842	0.0013684345624104856	0.11977741190243307	0.11386345962188817	0.09248697080693896	2.0907639733915717	0.16674636579701904	1.4513341571802383	1.8699274219550897	0.005436547073542605	0.006398314352178446
JFLC01	0.15180919165436949	0.06405800236640684	0.19081566940459663	0.18920338029064282	0.09334866891345091	0.025600809721032687	0.050997410536458766	0.7169962002878424	1.3043822578542885	0.014177503941825514	0.2704111199447743	0.6445104989598099	0.10929454686044528	0.011207215315966527	0.00923228918071562	0.0012218416658816122	0.07731751956578975	0.06408141783545611	0.060697500634481746	1.3165766964152728	0.10988351408016234	0.9645779925475372	1.2610734105750385	0.004083168659377615	0.006653689663684994
JFLD01	0.14975481410985184	0.0592547382028947	0.28519424741393007	0.35219528547672585	0.11518998250482772	0.028639375709865335	0.03803271994836667	0.7718120475101373	2.1286701082745125	0.012364620248870169	0.3947798258709987	0.7342987616270861	0.18841921957466645	0.015862117301503324	0.010081220761253987	0.0005824916647642198	0.05276769968037212	0.043575588420396764	0.09057974311522604	3.0801290116814846	0.2122350322382547	2.0835175217851027	2.600142930704078	0.001929659847065313	0.0022810754716720266
JFLE01	1.4823650837347402	0.5859370089331564	2.2318658376937464	2.544041315335784	1.0485004901334158	0.29123600802907323	0.3401912088367031	6.118185943022488	11.051135678032088	0.14291472180624876	2.0330601708712717	6.050788225932169	1.1416273171711253	0.12407418125279478	0.08599349228487164	0.0016648208126408394	0.530371050502105	0.45130237588673794	0.7009967972961451	18.385834173256203	1.1578593244993076	11.678646328934686	17.785631012763112	0.011636376852552671	0.006438719837148725
JFLF01	0.10141306591317777	0.05415723845344375	0.18606731465442072	0.19343446222815283	0.07759542423252237	0.023362324949151445	0.03233542430104758	0.7033499881274808	1.3297891774087371	0.014102648631341929	0.2793955662730483	0.620192008554245	0.1097381415022782	0.009011049584856094	0.007455242837062876	0.0005809458882494975	0.051029201208108346	0.03941433594975176	0.06292523512351443	1.4708975017066384	0.1290700326174073	1.0026039368276998	1.331730341897596	0.001309536584751428	0.0033845828833331693
JFLG01	0.7606533788485433	0.28705293795043024	1.2295354355430792	1.4078044122155313	0.5035551534611142	0.15776637233155794	0.21695322956004673	2.2273044200474605	8.10854591050683	0.11135492090780014	1.377087265432073	2.2909495380217098	0.6605144559087575	0.08200165255493672	0.06599649567909437	0.007890467068889963	0.33586025063719877	0.3162089022827434	0.37468216883278493	12.65052465544512	0.8589614036827448	9.841860292241503	12.418567401486305	0.015095793943273669	0.014175257057923826
JFLH01	0.1706015202307927	0.08415518903995052	0.29092899718727466	0.3110675704141774	0.11482917916262116	0.029992038345238666	0.045539132841455776	0.8658093133366055	1.839609165552147	0.014982684828662041	0.3779161345933903	0.7567481864016964	0.15790254140787136	0.01696178762008762	0.012987993052280142	0.00012451478842156363	0.05860806226664436	0.05111478807747995	0.07162376042078702	2.6262867810797568	0.2028971342688707	1.9104645096967787	2.4626667722113695	0.0026265525940299727	0.0012454050298560334
JFLI01	0.34107290596343487	0.09064893986426999	0.2984370103519138	0.27886193154978073	0.1663571083369294	0.04220353706587302	0.08541302612939891	0.8236737699137497	1.5659872424587928	0.008493080273180074	0.30785920558845886	0.6323602390048488	0.11556657793196669	0.01743197875810857	0.011866865834434017	0.0	0.14828444872371616	0.12026065339693527	0.06813612144218949	1.8956733093181541	0.13607876144995062	1.3281061147838202	1.5976583223147893	0.0006829311443323191	4.774730911489324e-05
JFLJ01	1.8188454479732474	0.9144180938794588	2.830285447030896	3.196956658262637	1.1803865165315661	0.3720695103481759	0.46201464830103667	0.6703753594938924	3.157685412033572	0.027720976720167066	1.1190417780091848	1.6886083405934638	1.2904695370931756	0.15538831984981924	0.1025474422904405	0.013857440651768733	0.7594013962351233	0.6344880705775761	0.6244316316335494	8.21273160041866	1.1066583616862868	7.305067433944535	14.37960619460884	0.007261563223245494	0.0036794275619114036
JFLK01	0.41209058569645896	0.16285834858816414	0.8970894861278652	0.9763329260103961	0.34177216105135205	0.09119903589020517	0.10905722180249597	1.8225708197403456	6.888411938776377	0.04004958754300066	1.2965646921882643	2.0716251392046128	0.5451162374936116	0.05391051615550527	0.04064057826850694	0.0009527475799865407	0.15565997376342666	0.13052950049224188	0.18919323708682945	8.839337420342545	0.5231776544072109	6.465197742508229	10.562477182958798	0.008842885614240598	0.005230414227335673
JFLL01	0.24916818729112572	0.1243170658458098	0.41237654152864145	0.44400084609077417	0.17362369064298375	0.05496091037582641	0.07193567524466944	0.9345298770292023	2.673585475364685	0.01871671919097079	0.5091950980417402	1.0018214594943275	0.2424564124107877	0.02443901400187522	0.02088053577404884	0.001262999034987504	0.10209856885436473	0.10002544553917117	0.1442573024727132	3.5123273046497747	0.27014108326084213	2.524569286595139	3.4321449107525006	0.0023364940959682925	0.0022190755085952653
JFLM01	0.30027612893761113	0.11051753604480176	0.3158290034896736	0.32744219801710023	0.1732742132134727	0.05151256675992303	0.08883891338551926	1.029828848342072	1.6465943264665597	0.01909451738578271	0.3402700679401406	0.7450875142301008	0.13128226458977596	0.018167524094813238	0.014870298307656361	0.0007007071394241554	0.1292083822898666	0.10619514302152214	0.09242061717735352	2.034502799372624	0.15961581335241656	1.4426111638871717	1.8870594043125097	0.0032679199636794264	0.002833873759318492
