gene_callers_id	detection
265813	DETECTED
265814	DETECTED
265815	DETECTED
265816	DETECTED
265817	DETECTED
265818	DETECTED
265819	DETECTED
265820	DETECTED
265821	DETECTED
265822	DETECTED
265823	DETECTED
265824	DETECTED
265825	DETECTED
265826	DETECTED
265827	DETECTED
265828	DETECTED
265829	DETECTED
265830	DETECTED
265831	DETECTED
265832	DETECTED
265833	DETECTED
265834	DETECTED
265835	DETECTED
265836	DETECTED
265837	DETECTED
265838	DETECTED
265839	DETECTED
265840	DETECTED
265841	DETECTED
265842	DETECTED
265843	DETECTED
265844	DETECTED
265845	DETECTED
265846	NOT DETECTED
265847	DETECTED
265848	DETECTED
265849	DETECTED
265850	DETECTED
265851	DETECTED
265852	DETECTED
265853	DETECTED
265854	DETECTED
265855	DETECTED
265856	DETECTED
265857	DETECTED
265858	DETECTED
265859	DETECTED
265860	DETECTED
265861	DETECTED
265862	DETECTED
265863	DETECTED
265864	DETECTED
265865	DETECTED
265866	DETECTED
265867	DETECTED
265868	DETECTED
265869	DETECTED
265870	DETECTED
265871	DETECTED
265872	DETECTED
265873	DETECTED
265874	DETECTED
265875	DETECTED
265876	DETECTED
265877	DETECTED
265878	DETECTED
265879	DETECTED
265880	DETECTED
265881	DETECTED
265882	DETECTED
265883	NOT DETECTED
265884	NOT DETECTED
265885	DETECTED
265886	DETECTED
265887	DETECTED
265888	DETECTED
265889	DETECTED
265890	DETECTED
265891	DETECTED
265892	DETECTED
265893	DETECTED
265894	DETECTED
265895	DETECTED
265896	DETECTED
265897	DETECTED
265898	DETECTED
265899	DETECTED
265900	DETECTED
265901	DETECTED
265902	DETECTED
265903	DETECTED
265904	DETECTED
265905	DETECTED
265906	DETECTED
265907	DETECTED
265908	DETECTED
265909	DETECTED
265910	DETECTED
265911	DETECTED
265912	DETECTED
265913	DETECTED
265914	DETECTED
265915	DETECTED
265916	DETECTED
265917	DETECTED
265918	DETECTED
265919	DETECTED
265920	DETECTED
265921	DETECTED
265922	DETECTED
265923	DETECTED
265924	DETECTED
265925	DETECTED
265926	DETECTED
265927	DETECTED
265928	DETECTED
265929	DETECTED
265930	DETECTED
265931	DETECTED
265932	DETECTED
265933	DETECTED
265934	DETECTED
265935	DETECTED
265936	DETECTED
265937	DETECTED
265938	DETECTED
265939	DETECTED
265940	DETECTED
265941	DETECTED
265942	DETECTED
265943	DETECTED
265944	DETECTED
265945	DETECTED
265946	DETECTED
265947	DETECTED
265948	DETECTED
265949	DETECTED
265950	DETECTED
265951	DETECTED
265952	DETECTED
265953	DETECTED
265954	DETECTED
265955	DETECTED
265956	DETECTED
265957	DETECTED
265958	DETECTED
265959	DETECTED
265960	DETECTED
265961	DETECTED
265962	DETECTED
265963	DETECTED
265964	DETECTED
265965	NOT DETECTED
265966	DETECTED
265967	NOT DETECTED
265968	DETECTED
265969	DETECTED
265970	DETECTED
265971	DETECTED
265972	DETECTED
265973	DETECTED
265974	DETECTED
265975	DETECTED
265976	DETECTED
265977	DETECTED
265978	DETECTED
265979	DETECTED
265980	DETECTED
265981	DETECTED
265982	DETECTED
265983	DETECTED
265984	DETECTED
265985	DETECTED
265986	DETECTED
265987	DETECTED
265988	DETECTED
265989	DETECTED
265990	DETECTED
265991	DETECTED
265992	DETECTED
265993	DETECTED
265994	DETECTED
265995	DETECTED
265996	DETECTED
265997	DETECTED
265998	DETECTED
265999	NOT DETECTED
266000	NOT DETECTED
266001	DETECTED
266002	DETECTED
266003	DETECTED
266004	DETECTED
266005	DETECTED
266006	DETECTED
266007	DETECTED
266008	DETECTED
266009	DETECTED
266010	DETECTED
266011	DETECTED
266012	DETECTED
266013	DETECTED
266014	DETECTED
266015	DETECTED
266016	DETECTED
266017	DETECTED
266018	NOT DETECTED
266019	DETECTED
266020	DETECTED
266021	DETECTED
266022	DETECTED
266023	DETECTED
266024	DETECTED
266025	DETECTED
266026	DETECTED
266027	DETECTED
266028	DETECTED
266029	DETECTED
266030	DETECTED
266031	DETECTED
266032	DETECTED
266033	DETECTED
266034	DETECTED
266035	DETECTED
266036	DETECTED
266037	DETECTED
266038	DETECTED
266039	DETECTED
266040	DETECTED
266041	DETECTED
266042	DETECTED
266043	DETECTED
266044	DETECTED
266045	DETECTED
266046	DETECTED
266047	DETECTED
266048	DETECTED
266049	DETECTED
266050	DETECTED
266051	DETECTED
266052	DETECTED
266053	DETECTED
266054	DETECTED
266055	DETECTED
266056	DETECTED
266057	DETECTED
266058	DETECTED
266059	DETECTED
266060	NOT DETECTED
266061	DETECTED
266062	DETECTED
266063	DETECTED
266064	DETECTED
266065	DETECTED
266066	DETECTED
266067	DETECTED
266068	DETECTED
266069	DETECTED
266070	DETECTED
266071	DETECTED
266072	DETECTED
266073	DETECTED
266074	DETECTED
266075	DETECTED
266076	DETECTED
266077	DETECTED
266078	DETECTED
266079	DETECTED
266080	DETECTED
266081	DETECTED
266082	DETECTED
266083	DETECTED
266084	DETECTED
266085	DETECTED
266086	DETECTED
266087	DETECTED
266088	DETECTED
266089	DETECTED
266090	DETECTED
266091	DETECTED
266092	DETECTED
266093	DETECTED
266094	DETECTED
266095	DETECTED
266096	DETECTED
266097	DETECTED
266098	DETECTED
266099	DETECTED
266100	DETECTED
266101	DETECTED
266102	DETECTED
266103	DETECTED
266104	DETECTED
266105	DETECTED
266106	DETECTED
266107	DETECTED
266108	DETECTED
266109	DETECTED
266110	DETECTED
266111	DETECTED
266112	DETECTED
266113	DETECTED
266114	DETECTED
266115	DETECTED
266116	DETECTED
266117	DETECTED
266118	DETECTED
266119	DETECTED
266120	NOT DETECTED
266121	DETECTED
266122	DETECTED
266123	DETECTED
266124	DETECTED
266125	DETECTED
266126	DETECTED
266127	DETECTED
266128	DETECTED
266129	DETECTED
266130	DETECTED
266131	DETECTED
266132	DETECTED
266133	DETECTED
266134	DETECTED
266135	DETECTED
266136	DETECTED
266137	DETECTED
266138	DETECTED
266139	DETECTED
266140	DETECTED
266141	DETECTED
266142	NOT DETECTED
266143	DETECTED
266144	DETECTED
266145	DETECTED
266146	DETECTED
266147	DETECTED
266148	DETECTED
266149	DETECTED
266150	DETECTED
266151	DETECTED
266152	DETECTED
266153	DETECTED
266154	DETECTED
266155	DETECTED
266156	DETECTED
266157	DETECTED
266158	DETECTED
266159	DETECTED
266160	DETECTED
266161	DETECTED
266162	NOT DETECTED
266163	DETECTED
266164	DETECTED
266165	DETECTED
266166	DETECTED
266167	DETECTED
266168	DETECTED
266169	DETECTED
266170	DETECTED
266171	DETECTED
266172	DETECTED
266173	DETECTED
266174	DETECTED
266175	DETECTED
266176	DETECTED
266177	DETECTED
266178	DETECTED
266179	DETECTED
266180	DETECTED
266181	DETECTED
266182	DETECTED
266183	DETECTED
266184	DETECTED
266185	DETECTED
266186	DETECTED
266187	DETECTED
266188	DETECTED
266189	DETECTED
266190	DETECTED
266191	DETECTED
266192	DETECTED
266193	DETECTED
266194	DETECTED
266195	DETECTED
266196	DETECTED
266197	DETECTED
266198	DETECTED
266199	DETECTED
266200	DETECTED
266201	DETECTED
266202	DETECTED
266203	DETECTED
266204	DETECTED
266205	DETECTED
266206	DETECTED
266207	DETECTED
266208	NOT DETECTED
266209	NOT DETECTED
266210	NOT DETECTED
266211	NOT DETECTED
266212	NOT DETECTED
266213	NOT DETECTED
266214	DETECTED
266215	DETECTED
266216	DETECTED
266217	DETECTED
266218	DETECTED
266219	DETECTED
266220	DETECTED
266221	DETECTED
266222	DETECTED
266223	DETECTED
266224	DETECTED
266225	DETECTED
266226	DETECTED
266227	DETECTED
266228	DETECTED
266229	DETECTED
266230	DETECTED
266231	DETECTED
266232	DETECTED
266233	DETECTED
266234	DETECTED
266235	DETECTED
266236	DETECTED
266237	DETECTED
266238	DETECTED
266239	DETECTED
266240	DETECTED
266241	DETECTED
266242	DETECTED
266243	DETECTED
266244	DETECTED
266245	DETECTED
266246	DETECTED
266247	DETECTED
266248	DETECTED
266249	DETECTED
266250	DETECTED
266251	DETECTED
266252	DETECTED
266253	DETECTED
266254	DETECTED
266255	DETECTED
266256	DETECTED
45676	DETECTED
45677	NOT DETECTED
45678	DETECTED
45679	DETECTED
45680	DETECTED
45681	DETECTED
45682	DETECTED
45683	DETECTED
45684	DETECTED
45685	DETECTED
45686	DETECTED
45687	DETECTED
45688	DETECTED
45689	DETECTED
45690	DETECTED
45691	DETECTED
45692	DETECTED
45693	DETECTED
45694	DETECTED
45695	DETECTED
45696	DETECTED
45697	DETECTED
45698	DETECTED
45699	DETECTED
45700	DETECTED
45701	DETECTED
45702	DETECTED
45703	DETECTED
45704	DETECTED
45705	DETECTED
45706	DETECTED
45707	DETECTED
45708	DETECTED
45709	DETECTED
45710	DETECTED
45711	DETECTED
45712	DETECTED
45713	DETECTED
45714	DETECTED
45715	DETECTED
45716	DETECTED
45717	DETECTED
45718	DETECTED
45719	DETECTED
45720	DETECTED
45721	DETECTED
45722	DETECTED
45723	DETECTED
45724	DETECTED
45725	DETECTED
45726	DETECTED
45727	DETECTED
45728	DETECTED
45729	DETECTED
45730	DETECTED
45731	DETECTED
45732	DETECTED
45733	DETECTED
45734	DETECTED
45735	DETECTED
45736	DETECTED
45737	DETECTED
45738	DETECTED
45739	DETECTED
45740	DETECTED
45741	DETECTED
45742	DETECTED
45743	DETECTED
45744	DETECTED
45745	DETECTED
45746	DETECTED
45747	DETECTED
45748	DETECTED
45749	DETECTED
45750	DETECTED
45751	DETECTED
45752	DETECTED
45753	DETECTED
45754	DETECTED
45755	DETECTED
45756	DETECTED
45757	DETECTED
45758	DETECTED
45759	DETECTED
45760	DETECTED
45761	DETECTED
45762	DETECTED
45763	DETECTED
45764	DETECTED
45765	DETECTED
45766	DETECTED
45767	DETECTED
45768	DETECTED
45769	DETECTED
45770	DETECTED
45771	DETECTED
45772	DETECTED
45773	DETECTED
45774	DETECTED
45775	DETECTED
45776	DETECTED
45777	DETECTED
45778	DETECTED
45779	DETECTED
45780	DETECTED
45781	DETECTED
45782	DETECTED
45783	DETECTED
45784	DETECTED
45785	DETECTED
45786	NOT DETECTED
45787	DETECTED
45788	DETECTED
45789	DETECTED
45790	DETECTED
45791	DETECTED
45792	DETECTED
45793	DETECTED
45794	DETECTED
45795	DETECTED
45796	DETECTED
45797	DETECTED
45798	DETECTED
45799	DETECTED
45800	DETECTED
45801	DETECTED
45802	DETECTED
45803	DETECTED
45804	DETECTED
45805	DETECTED
45806	DETECTED
45807	DETECTED
45808	DETECTED
45809	DETECTED
45810	DETECTED
45811	DETECTED
45812	DETECTED
45813	DETECTED
45814	DETECTED
45815	DETECTED
45816	DETECTED
45817	DETECTED
45818	DETECTED
45819	DETECTED
45820	DETECTED
45821	DETECTED
45822	DETECTED
45823	DETECTED
45824	DETECTED
45825	DETECTED
45826	DETECTED
45827	DETECTED
45828	DETECTED
45829	DETECTED
45830	DETECTED
45831	DETECTED
45832	DETECTED
45833	DETECTED
45834	DETECTED
45835	DETECTED
45836	DETECTED
45837	DETECTED
45838	DETECTED
45839	DETECTED
45840	DETECTED
45841	DETECTED
45842	DETECTED
45843	DETECTED
45844	NOT DETECTED
45845	DETECTED
45846	DETECTED
45847	DETECTED
45848	DETECTED
45849	DETECTED
45850	DETECTED
45851	DETECTED
45852	DETECTED
45853	DETECTED
45854	DETECTED
45855	DETECTED
45856	DETECTED
45857	DETECTED
45858	DETECTED
45859	DETECTED
45860	DETECTED
45861	DETECTED
45862	DETECTED
45863	DETECTED
45864	DETECTED
45865	DETECTED
45866	DETECTED
45867	DETECTED
45868	DETECTED
45869	DETECTED
45870	DETECTED
45871	DETECTED
45872	DETECTED
45873	DETECTED
45874	DETECTED
45875	DETECTED
45876	DETECTED
45877	DETECTED
45878	DETECTED
45879	DETECTED
45880	DETECTED
45881	DETECTED
45882	DETECTED
45883	DETECTED
45884	DETECTED
45885	DETECTED
45886	DETECTED
45887	DETECTED
45888	DETECTED
45889	DETECTED
45890	DETECTED
45891	DETECTED
45892	DETECTED
45893	DETECTED
45894	DETECTED
45895	DETECTED
45896	DETECTED
45897	DETECTED
45898	DETECTED
45899	DETECTED
45900	DETECTED
45901	DETECTED
45902	DETECTED
45903	DETECTED
45904	DETECTED
45905	DETECTED
45906	DETECTED
45907	DETECTED
45908	DETECTED
45909	DETECTED
45910	DETECTED
45911	DETECTED
45912	DETECTED
45913	DETECTED
45914	DETECTED
45915	DETECTED
45916	DETECTED
45917	DETECTED
45918	DETECTED
45919	DETECTED
45920	DETECTED
45921	DETECTED
45922	DETECTED
45923	DETECTED
45924	DETECTED
45925	DETECTED
45926	DETECTED
45927	DETECTED
45928	DETECTED
45929	DETECTED
45930	DETECTED
45931	DETECTED
45932	DETECTED
45933	DETECTED
45934	DETECTED
45935	DETECTED
45936	DETECTED
45937	DETECTED
45938	DETECTED
45939	DETECTED
45940	DETECTED
45941	DETECTED
45942	DETECTED
45943	DETECTED
45944	DETECTED
45945	DETECTED
45946	DETECTED
45947	DETECTED
45948	DETECTED
45949	DETECTED
45950	DETECTED
45951	DETECTED
45952	DETECTED
45953	DETECTED
45954	NOT DETECTED
45955	DETECTED
45956	DETECTED
45957	DETECTED
45958	DETECTED
45959	DETECTED
45960	DETECTED
45961	DETECTED
45962	DETECTED
45963	NOT DETECTED
45964	DETECTED
45965	DETECTED
45966	DETECTED
45967	DETECTED
45968	DETECTED
45969	DETECTED
45970	DETECTED
45971	DETECTED
45972	DETECTED
45973	DETECTED
45974	DETECTED
45975	DETECTED
45976	DETECTED
45977	DETECTED
45978	DETECTED
45979	DETECTED
45980	DETECTED
45981	DETECTED
45982	DETECTED
45983	DETECTED
45984	DETECTED
45985	DETECTED
45986	DETECTED
45987	DETECTED
45988	DETECTED
45989	DETECTED
45990	DETECTED
45991	DETECTED
45992	DETECTED
45993	DETECTED
45994	DETECTED
45995	DETECTED
45996	DETECTED
45997	DETECTED
45998	DETECTED
45999	DETECTED
46000	DETECTED
46001	DETECTED
46002	DETECTED
46003	DETECTED
46004	DETECTED
46005	DETECTED
46006	NOT DETECTED
46007	DETECTED
46008	DETECTED
46009	DETECTED
46010	DETECTED
46011	DETECTED
46012	DETECTED
46013	DETECTED
46014	DETECTED
46015	DETECTED
46016	DETECTED
46017	DETECTED
46018	DETECTED
46019	DETECTED
46020	DETECTED
46021	DETECTED
46022	DETECTED
46023	DETECTED
46024	DETECTED
46025	DETECTED
46026	DETECTED
46027	DETECTED
46028	DETECTED
46029	DETECTED
46030	DETECTED
46031	DETECTED
46032	DETECTED
46033	DETECTED
46034	DETECTED
46035	DETECTED
46036	DETECTED
46037	DETECTED
46038	NOT DETECTED
46039	DETECTED
46040	NOT DETECTED
46041	DETECTED
46042	NOT DETECTED
46043	NOT DETECTED
46044	DETECTED
46045	DETECTED
46046	DETECTED
46047	NOT DETECTED
46048	DETECTED
46049	DETECTED
46050	DETECTED
46051	DETECTED
46052	DETECTED
46053	DETECTED
46054	DETECTED
46055	DETECTED
46056	DETECTED
46057	DETECTED
46058	DETECTED
46059	DETECTED
46060	DETECTED
46061	DETECTED
46062	DETECTED
46063	DETECTED
46064	DETECTED
46065	DETECTED
46066	DETECTED
46067	DETECTED
46068	DETECTED
46069	DETECTED
46070	DETECTED
46071	DETECTED
46072	DETECTED
46073	DETECTED
46074	DETECTED
46075	DETECTED
46076	DETECTED
46077	DETECTED
46078	DETECTED
46079	DETECTED
46080	DETECTED
46081	DETECTED
46082	DETECTED
46083	DETECTED
46084	DETECTED
46085	DETECTED
46086	DETECTED
46087	DETECTED
46088	DETECTED
46089	DETECTED
46090	DETECTED
46091	DETECTED
46092	DETECTED
46093	DETECTED
46094	DETECTED
46095	DETECTED
46096	DETECTED
46097	DETECTED
46098	DETECTED
46099	DETECTED
46100	NOT DETECTED
46101	DETECTED
46102	DETECTED
46103	DETECTED
46104	DETECTED
46105	DETECTED
46106	DETECTED
46107	NOT DETECTED
46108	DETECTED
46109	DETECTED
46110	DETECTED
46111	DETECTED
46112	DETECTED
46113	DETECTED
46114	DETECTED
46115	DETECTED
46116	DETECTED
46117	NOT DETECTED
46118	DETECTED
46119	DETECTED
46120	DETECTED
46121	DETECTED
46122	DETECTED
46123	DETECTED
46124	DETECTED
46125	DETECTED
46126	DETECTED
46127	DETECTED
46128	DETECTED
46129	DETECTED
46130	DETECTED
46131	DETECTED
46132	DETECTED
46133	DETECTED
46134	DETECTED
46135	DETECTED
46136	DETECTED
46137	DETECTED
46138	DETECTED
46139	DETECTED
46140	DETECTED
46141	DETECTED
46142	DETECTED
46143	DETECTED
46144	DETECTED
46145	DETECTED
46146	DETECTED
46147	DETECTED
46148	DETECTED
46149	DETECTED
46150	DETECTED
46151	DETECTED
46152	DETECTED
46153	DETECTED
46154	DETECTED
46155	DETECTED
46156	DETECTED
46157	DETECTED
46158	DETECTED
46159	DETECTED
46160	DETECTED
46161	DETECTED
46162	DETECTED
46163	DETECTED
46164	DETECTED
46165	DETECTED
46166	DETECTED
46167	DETECTED
46168	DETECTED
46169	NOT DETECTED
46170	DETECTED
46171	DETECTED
46172	DETECTED
46173	DETECTED
46174	DETECTED
46175	DETECTED
46176	DETECTED
46177	DETECTED
46178	DETECTED
46179	DETECTED
46180	DETECTED
46181	DETECTED
46182	DETECTED
46183	DETECTED
46184	DETECTED
46185	DETECTED
46186	DETECTED
46187	DETECTED
46188	DETECTED
46189	DETECTED
46190	DETECTED
46191	DETECTED
46192	DETECTED
46193	DETECTED
46194	DETECTED
46195	DETECTED
46196	DETECTED
46197	DETECTED
46198	DETECTED
46199	DETECTED
46200	DETECTED
46201	DETECTED
46202	NOT DETECTED
46203	NOT DETECTED
46204	NOT DETECTED
46205	DETECTED
46206	DETECTED
46207	DETECTED
46208	DETECTED
46209	DETECTED
46210	DETECTED
46211	NOT DETECTED
46212	DETECTED
46213	DETECTED
46214	DETECTED
46215	DETECTED
46216	NOT DETECTED
46217	DETECTED
46218	DETECTED
46219	DETECTED
46220	DETECTED
46221	DETECTED
46222	DETECTED
46223	NOT DETECTED
46224	DETECTED
46225	DETECTED
46226	DETECTED
46227	DETECTED
46228	DETECTED
46229	DETECTED
46230	DETECTED
46231	NOT DETECTED
46232	NOT DETECTED
46233	DETECTED
46234	NOT DETECTED
46235	DETECTED
46236	DETECTED
46237	DETECTED
46238	NOT DETECTED
46239	DETECTED
46240	NOT DETECTED
46241	NOT DETECTED
46242	NOT DETECTED
46243	DETECTED
46244	DETECTED
46245	DETECTED
46246	DETECTED
46247	DETECTED
46248	DETECTED
46249	DETECTED
46250	DETECTED
46251	DETECTED
46252	DETECTED
46253	DETECTED
46254	DETECTED
46255	DETECTED
46256	DETECTED
46257	DETECTED
46258	NOT DETECTED
46259	DETECTED
46260	DETECTED
46261	DETECTED
46262	DETECTED
46263	DETECTED
46264	DETECTED
46265	DETECTED
46266	DETECTED
46267	DETECTED
46268	DETECTED
46269	DETECTED
46270	DETECTED
46271	DETECTED
46272	DETECTED
46273	DETECTED
46274	DETECTED
46275	DETECTED
46276	DETECTED
46277	DETECTED
46278	DETECTED
46279	DETECTED
46280	DETECTED
46281	DETECTED
46282	DETECTED
46283	DETECTED
46284	DETECTED
46285	DETECTED
46286	DETECTED
46287	DETECTED
46288	DETECTED
46289	DETECTED
46290	DETECTED
46291	DETECTED
46292	DETECTED
46293	DETECTED
46294	DETECTED
46295	DETECTED
46296	DETECTED
46297	DETECTED
46298	DETECTED
46299	DETECTED
46300	DETECTED
46301	DETECTED
46302	DETECTED
46303	DETECTED
46304	DETECTED
46305	DETECTED
46306	DETECTED
46307	DETECTED
46308	DETECTED
46309	DETECTED
46310	DETECTED
46311	DETECTED
46312	DETECTED
46313	DETECTED
46314	DETECTED
46315	DETECTED
46316	DETECTED
46317	DETECTED
46318	DETECTED
46319	DETECTED
46320	DETECTED
46321	DETECTED
46322	DETECTED
46323	DETECTED
46324	DETECTED
46325	DETECTED
46326	DETECTED
46327	DETECTED
46328	DETECTED
46329	DETECTED
46330	DETECTED
46331	DETECTED
46332	DETECTED
46333	DETECTED
46334	DETECTED
46335	DETECTED
46336	DETECTED
46337	DETECTED
46338	DETECTED
46339	DETECTED
46340	DETECTED
46341	DETECTED
46342	DETECTED
46343	DETECTED
46344	DETECTED
46345	DETECTED
46346	DETECTED
46347	DETECTED
46348	DETECTED
46349	DETECTED
46350	DETECTED
46351	DETECTED
46352	DETECTED
46353	DETECTED
46354	DETECTED
46355	DETECTED
46356	NOT DETECTED
46357	NOT DETECTED
46358	NOT DETECTED
46359	NOT DETECTED
46360	DETECTED
46361	DETECTED
46362	DETECTED
46363	DETECTED
46364	DETECTED
46365	DETECTED
46366	DETECTED
46367	DETECTED
46368	DETECTED
46369	DETECTED
46370	DETECTED
46371	DETECTED
46372	DETECTED
46373	DETECTED
46374	DETECTED
46375	DETECTED
46376	DETECTED
46377	DETECTED
46378	NOT DETECTED
46379	NOT DETECTED
46380	NOT DETECTED
46381	NOT DETECTED
46382	NOT DETECTED
46383	NOT DETECTED
46384	NOT DETECTED
46385	NOT DETECTED
46386	NOT DETECTED
46387	NOT DETECTED
46388	NOT DETECTED
46389	NOT DETECTED
46390	NOT DETECTED
46391	NOT DETECTED
46392	NOT DETECTED
46393	NOT DETECTED
46394	NOT DETECTED
46395	NOT DETECTED
46396	NOT DETECTED
46397	NOT DETECTED
46398	NOT DETECTED
46399	NOT DETECTED
46400	NOT DETECTED
46401	NOT DETECTED
46402	NOT DETECTED
46403	NOT DETECTED
46404	NOT DETECTED
46405	NOT DETECTED
46406	NOT DETECTED
46407	NOT DETECTED
46408	NOT DETECTED
46409	NOT DETECTED
46410	NOT DETECTED
46411	NOT DETECTED
46412	NOT DETECTED
46413	NOT DETECTED
46414	NOT DETECTED
46415	NOT DETECTED
46416	NOT DETECTED
46417	NOT DETECTED
46418	NOT DETECTED
46419	NOT DETECTED
46420	NOT DETECTED
46421	NOT DETECTED
46422	NOT DETECTED
46423	NOT DETECTED
46424	NOT DETECTED
46425	NOT DETECTED
46426	NOT DETECTED
46427	NOT DETECTED
46428	NOT DETECTED
46429	NOT DETECTED
46430	NOT DETECTED
46431	NOT DETECTED
46432	NOT DETECTED
46433	NOT DETECTED
46434	NOT DETECTED
46435	NOT DETECTED
46436	NOT DETECTED
46437	NOT DETECTED
46438	NOT DETECTED
46439	NOT DETECTED
46440	NOT DETECTED
46441	NOT DETECTED
46442	NOT DETECTED
46443	NOT DETECTED
46444	NOT DETECTED
46445	NOT DETECTED
46446	NOT DETECTED
46447	NOT DETECTED
46448	NOT DETECTED
46449	NOT DETECTED
46450	NOT DETECTED
46451	NOT DETECTED
46452	NOT DETECTED
46453	NOT DETECTED
46454	NOT DETECTED
46455	NOT DETECTED
46456	NOT DETECTED
46457	NOT DETECTED
46458	NOT DETECTED
46459	NOT DETECTED
46460	NOT DETECTED
46461	NOT DETECTED
46462	NOT DETECTED
46463	NOT DETECTED
46464	NOT DETECTED
46465	NOT DETECTED
46466	NOT DETECTED
46467	NOT DETECTED
46468	NOT DETECTED
46469	NOT DETECTED
46470	NOT DETECTED
46471	NOT DETECTED
46472	NOT DETECTED
46473	NOT DETECTED
46474	DETECTED
46475	DETECTED
46476	DETECTED
46477	DETECTED
46478	DETECTED
46479	DETECTED
46480	NOT DETECTED
46481	DETECTED
46482	DETECTED
46483	DETECTED
46484	NOT DETECTED
46485	NOT DETECTED
46486	DETECTED
46487	DETECTED
46488	DETECTED
46489	DETECTED
46490	DETECTED
46491	DETECTED
46492	DETECTED
46493	DETECTED
46494	DETECTED
46495	DETECTED
46496	DETECTED
46497	DETECTED
46498	DETECTED
46499	DETECTED
46500	DETECTED
46501	DETECTED
46502	NOT DETECTED
46503	NOT DETECTED
46504	DETECTED
46505	DETECTED
46506	NOT DETECTED
46507	DETECTED
46508	NOT DETECTED
46509	DETECTED
46510	DETECTED
46511	DETECTED
46512	DETECTED
46513	DETECTED
46514	DETECTED
46515	DETECTED
46516	DETECTED
46517	DETECTED
46518	DETECTED
46519	DETECTED
46520	DETECTED
46521	DETECTED
46522	DETECTED
46523	DETECTED
46524	DETECTED
46525	DETECTED
46526	DETECTED
46527	DETECTED
46528	DETECTED
46529	DETECTED
46530	DETECTED
46531	DETECTED
46532	DETECTED
46533	DETECTED
46534	DETECTED
46535	DETECTED
46536	DETECTED
46537	DETECTED
46538	DETECTED
46539	DETECTED
46540	DETECTED
46541	DETECTED
46542	DETECTED
46543	DETECTED
46544	DETECTED
46545	DETECTED
46546	DETECTED
46547	DETECTED
46548	DETECTED
46549	DETECTED
46550	DETECTED
46551	DETECTED
46552	DETECTED
46553	DETECTED
46554	DETECTED
46555	DETECTED
46556	DETECTED
46557	DETECTED
46558	DETECTED
46559	DETECTED
46560	DETECTED
46561	DETECTED
46562	DETECTED
46563	DETECTED
46564	DETECTED
46565	DETECTED
46566	DETECTED
46567	DETECTED
46568	DETECTED
46569	DETECTED
46570	NOT DETECTED
46571	DETECTED
46572	DETECTED
46573	DETECTED
46574	DETECTED
46575	DETECTED
46576	DETECTED
46577	DETECTED
46578	DETECTED
46579	DETECTED
46580	DETECTED
46581	DETECTED
46582	DETECTED
46583	DETECTED
46584	DETECTED
46585	DETECTED
46586	DETECTED
46587	DETECTED
46588	DETECTED
46589	DETECTED
46590	NOT DETECTED
46591	DETECTED
46592	DETECTED
46593	DETECTED
46594	DETECTED
46595	DETECTED
46596	DETECTED
46597	DETECTED
46598	DETECTED
46599	DETECTED
46600	DETECTED
46601	DETECTED
46602	DETECTED
46603	DETECTED
46604	DETECTED
46605	DETECTED
46606	DETECTED
46607	DETECTED
46608	DETECTED
46609	DETECTED
46610	DETECTED
46611	NOT DETECTED
46612	DETECTED
46613	DETECTED
46614	DETECTED
46615	DETECTED
46616	DETECTED
46617	DETECTED
46618	DETECTED
46619	DETECTED
46620	DETECTED
46621	DETECTED
46622	DETECTED
46623	DETECTED
46624	DETECTED
46625	NOT DETECTED
46626	NOT DETECTED
46627	NOT DETECTED
46628	DETECTED
46629	DETECTED
46630	DETECTED
46631	NOT DETECTED
46632	DETECTED
46633	DETECTED
46634	DETECTED
46635	DETECTED
46636	DETECTED
46637	DETECTED
46638	DETECTED
46639	DETECTED
46640	DETECTED
46641	DETECTED
46642	DETECTED
46643	DETECTED
46644	DETECTED
46645	DETECTED
46646	DETECTED
46647	DETECTED
46648	DETECTED
46649	DETECTED
46650	DETECTED
46651	DETECTED
46652	DETECTED
46653	DETECTED
46654	NOT DETECTED
46655	DETECTED
46656	DETECTED
46657	DETECTED
46658	DETECTED
46659	DETECTED
46660	DETECTED
46661	DETECTED
46662	DETECTED
46663	DETECTED
46664	DETECTED
46665	DETECTED
46666	DETECTED
46667	DETECTED
46668	NOT DETECTED
46669	DETECTED
46670	DETECTED
46671	DETECTED
46672	NOT DETECTED
46673	DETECTED
46674	DETECTED
46675	DETECTED
46676	DETECTED
46677	DETECTED
46678	DETECTED
46679	DETECTED
46680	DETECTED
46681	DETECTED
46682	DETECTED
46683	DETECTED
46684	DETECTED
46685	NOT DETECTED
46686	DETECTED
46687	DETECTED
46688	DETECTED
46689	DETECTED
46690	DETECTED
46691	NOT DETECTED
46692	DETECTED
46693	DETECTED
46694	DETECTED
46695	DETECTED
46696	DETECTED
46697	DETECTED
46698	DETECTED
46699	DETECTED
46700	DETECTED
46701	DETECTED
46702	DETECTED
46703	DETECTED
46704	DETECTED
46705	NOT DETECTED
46706	DETECTED
46707	DETECTED
46708	DETECTED
46709	DETECTED
46710	DETECTED
46711	DETECTED
46712	DETECTED
46713	NOT DETECTED
46714	DETECTED
46715	DETECTED
46716	DETECTED
46717	DETECTED
46718	DETECTED
46719	DETECTED
46720	NOT DETECTED
46721	DETECTED
46722	DETECTED
46723	DETECTED
46724	DETECTED
46725	DETECTED
46726	DETECTED
46727	DETECTED
46728	DETECTED
46729	DETECTED
