gene_callers_id	detection
232222	DETECTED
232223	DETECTED
232224	DETECTED
232225	DETECTED
232226	DETECTED
232227	DETECTED
232228	DETECTED
232229	DETECTED
232230	DETECTED
232231	DETECTED
232232	DETECTED
232233	DETECTED
232234	DETECTED
232235	DETECTED
232236	DETECTED
232237	DETECTED
232238	DETECTED
232239	DETECTED
232240	DETECTED
232241	DETECTED
232242	DETECTED
232243	DETECTED
232244	DETECTED
232245	DETECTED
232246	DETECTED
232247	DETECTED
232248	DETECTED
232249	DETECTED
232250	DETECTED
232251	DETECTED
232252	DETECTED
232253	DETECTED
232254	DETECTED
232255	DETECTED
232256	DETECTED
232257	DETECTED
232258	DETECTED
232259	DETECTED
232260	DETECTED
232261	DETECTED
232262	DETECTED
232263	DETECTED
232264	DETECTED
232265	DETECTED
232266	DETECTED
232267	DETECTED
232268	DETECTED
232269	DETECTED
232270	DETECTED
232271	DETECTED
232272	DETECTED
232273	DETECTED
232274	DETECTED
232275	DETECTED
232276	DETECTED
232277	NOT DETECTED
232278	DETECTED
232279	DETECTED
232280	DETECTED
232281	DETECTED
232282	DETECTED
232283	DETECTED
232284	DETECTED
232285	NOT DETECTED
232286	DETECTED
232287	DETECTED
232288	DETECTED
232289	DETECTED
232290	DETECTED
232291	DETECTED
232292	DETECTED
232293	DETECTED
232294	DETECTED
232295	DETECTED
232296	DETECTED
232297	DETECTED
232298	DETECTED
232299	DETECTED
232300	DETECTED
232301	DETECTED
232302	DETECTED
232303	DETECTED
232304	DETECTED
232305	DETECTED
232306	DETECTED
232307	DETECTED
232308	DETECTED
232309	DETECTED
232310	DETECTED
232311	DETECTED
232312	DETECTED
232313	DETECTED
232314	DETECTED
232315	DETECTED
232316	DETECTED
232317	DETECTED
232318	DETECTED
232319	DETECTED
232320	DETECTED
232321	DETECTED
232322	DETECTED
232323	DETECTED
232324	DETECTED
232325	DETECTED
232326	DETECTED
232327	DETECTED
232328	DETECTED
232329	DETECTED
232330	DETECTED
232331	DETECTED
232332	DETECTED
232333	DETECTED
232334	DETECTED
232335	DETECTED
232336	DETECTED
232337	DETECTED
232338	DETECTED
232339	DETECTED
232340	DETECTED
232341	DETECTED
232342	DETECTED
232343	DETECTED
232344	DETECTED
232345	DETECTED
232346	DETECTED
232347	DETECTED
232348	DETECTED
232349	DETECTED
232350	DETECTED
232351	DETECTED
232352	DETECTED
232353	DETECTED
232354	DETECTED
232355	DETECTED
232356	DETECTED
232357	DETECTED
232358	DETECTED
232359	DETECTED
232360	DETECTED
232361	DETECTED
232362	DETECTED
232363	DETECTED
232364	DETECTED
232365	DETECTED
232366	DETECTED
232367	DETECTED
232368	DETECTED
232369	DETECTED
232370	DETECTED
232371	DETECTED
232372	DETECTED
232373	DETECTED
232374	DETECTED
232375	DETECTED
232376	DETECTED
232377	DETECTED
232378	DETECTED
232379	DETECTED
232380	DETECTED
232381	DETECTED
232382	DETECTED
232383	DETECTED
232384	DETECTED
232385	DETECTED
232386	DETECTED
232387	DETECTED
232388	DETECTED
232389	DETECTED
232390	DETECTED
232391	DETECTED
232392	DETECTED
232393	DETECTED
232394	DETECTED
232395	DETECTED
232396	DETECTED
232397	DETECTED
232398	DETECTED
232399	DETECTED
232400	DETECTED
232401	DETECTED
232402	DETECTED
232403	DETECTED
232404	DETECTED
232405	DETECTED
232406	DETECTED
232407	DETECTED
232408	DETECTED
232409	DETECTED
232410	DETECTED
232411	DETECTED
232412	DETECTED
232413	DETECTED
232414	DETECTED
232415	DETECTED
232416	DETECTED
232417	DETECTED
232418	DETECTED
232419	DETECTED
232420	DETECTED
232421	DETECTED
232422	DETECTED
232423	DETECTED
232424	DETECTED
232425	DETECTED
232426	DETECTED
232427	DETECTED
232428	DETECTED
232429	DETECTED
232430	DETECTED
232431	DETECTED
232432	DETECTED
232433	NOT DETECTED
232434	NOT DETECTED
232435	NOT DETECTED
232436	NOT DETECTED
232437	NOT DETECTED
232438	NOT DETECTED
232439	NOT DETECTED
232440	NOT DETECTED
232441	NOT DETECTED
232442	NOT DETECTED
232443	NOT DETECTED
232444	NOT DETECTED
232445	NOT DETECTED
232446	NOT DETECTED
232447	NOT DETECTED
232448	NOT DETECTED
232449	NOT DETECTED
232450	NOT DETECTED
232451	NOT DETECTED
232452	NOT DETECTED
232453	NOT DETECTED
232454	NOT DETECTED
232455	NOT DETECTED
232456	NOT DETECTED
232457	NOT DETECTED
232458	NOT DETECTED
232459	NOT DETECTED
232460	NOT DETECTED
232461	NOT DETECTED
232462	NOT DETECTED
232463	NOT DETECTED
232464	NOT DETECTED
232465	NOT DETECTED
232466	NOT DETECTED
232467	NOT DETECTED
232468	NOT DETECTED
232469	NOT DETECTED
232470	NOT DETECTED
232471	NOT DETECTED
232472	NOT DETECTED
232473	NOT DETECTED
232474	NOT DETECTED
232475	NOT DETECTED
232476	NOT DETECTED
232477	NOT DETECTED
232478	NOT DETECTED
232479	NOT DETECTED
232480	NOT DETECTED
232481	NOT DETECTED
232482	NOT DETECTED
232483	NOT DETECTED
232484	NOT DETECTED
232485	NOT DETECTED
232486	NOT DETECTED
232487	NOT DETECTED
232488	NOT DETECTED
232489	NOT DETECTED
232490	NOT DETECTED
232491	NOT DETECTED
232492	NOT DETECTED
232493	NOT DETECTED
232494	NOT DETECTED
232495	NOT DETECTED
232496	NOT DETECTED
232497	NOT DETECTED
232498	NOT DETECTED
232499	NOT DETECTED
232500	NOT DETECTED
232501	NOT DETECTED
232502	NOT DETECTED
232503	NOT DETECTED
232504	NOT DETECTED
232505	NOT DETECTED
232506	NOT DETECTED
232507	DETECTED
232508	DETECTED
232509	DETECTED
232510	DETECTED
232511	DETECTED
232512	DETECTED
232513	DETECTED
232514	DETECTED
232515	DETECTED
232516	NOT DETECTED
232517	DETECTED
232518	DETECTED
232519	DETECTED
232520	DETECTED
232521	DETECTED
232522	DETECTED
232523	DETECTED
232524	DETECTED
232525	DETECTED
232526	DETECTED
232527	DETECTED
232528	DETECTED
232529	DETECTED
232530	DETECTED
232531	DETECTED
232532	DETECTED
232533	DETECTED
232534	NOT DETECTED
232535	NOT DETECTED
232536	NOT DETECTED
232537	NOT DETECTED
232538	DETECTED
232539	DETECTED
232540	NOT DETECTED
232541	NOT DETECTED
232542	NOT DETECTED
232543	DETECTED
232544	DETECTED
232545	DETECTED
232546	DETECTED
232547	DETECTED
232548	DETECTED
232549	DETECTED
232550	DETECTED
232551	DETECTED
232552	DETECTED
232553	DETECTED
232554	DETECTED
232555	DETECTED
232556	DETECTED
232557	DETECTED
232558	DETECTED
232559	DETECTED
232560	DETECTED
232561	DETECTED
232562	DETECTED
232563	DETECTED
232564	DETECTED
232565	DETECTED
232566	DETECTED
232567	NOT DETECTED
232568	NOT DETECTED
232569	NOT DETECTED
232570	DETECTED
232571	DETECTED
232572	DETECTED
232573	DETECTED
232574	DETECTED
232575	DETECTED
232576	DETECTED
232577	DETECTED
232578	DETECTED
232579	DETECTED
232580	DETECTED
232581	NOT DETECTED
232582	DETECTED
232583	NOT DETECTED
232584	DETECTED
232585	DETECTED
232586	NOT DETECTED
232587	NOT DETECTED
232588	NOT DETECTED
232589	NOT DETECTED
232590	NOT DETECTED
232591	NOT DETECTED
232592	NOT DETECTED
232593	NOT DETECTED
232594	NOT DETECTED
232595	NOT DETECTED
232596	NOT DETECTED
437508	DETECTED
437509	DETECTED
437591	DETECTED
437592	DETECTED
12048	NOT DETECTED
12049	NOT DETECTED
12050	DETECTED
12051	DETECTED
12052	DETECTED
12053	DETECTED
12054	DETECTED
12055	DETECTED
12056	DETECTED
12057	DETECTED
12058	DETECTED
12059	DETECTED
12060	DETECTED
12061	DETECTED
12062	DETECTED
12063	DETECTED
12064	DETECTED
12065	DETECTED
12066	DETECTED
12067	DETECTED
12068	DETECTED
12069	DETECTED
12070	DETECTED
12071	DETECTED
12072	DETECTED
12073	DETECTED
12074	DETECTED
12075	DETECTED
12076	DETECTED
12077	DETECTED
12078	DETECTED
12079	DETECTED
12080	DETECTED
12081	DETECTED
12082	DETECTED
12083	DETECTED
12084	DETECTED
12085	DETECTED
12086	DETECTED
12087	DETECTED
12088	DETECTED
12089	DETECTED
12090	DETECTED
12091	DETECTED
12092	DETECTED
12093	DETECTED
12094	DETECTED
12095	DETECTED
12096	DETECTED
12097	DETECTED
12098	DETECTED
12099	DETECTED
12100	DETECTED
12101	DETECTED
12102	DETECTED
12103	DETECTED
12104	DETECTED
12105	DETECTED
12106	DETECTED
12107	DETECTED
12108	DETECTED
12109	DETECTED
12110	DETECTED
12111	DETECTED
12112	DETECTED
12113	DETECTED
12114	DETECTED
12115	DETECTED
12116	DETECTED
12117	DETECTED
12118	DETECTED
12119	DETECTED
12120	DETECTED
12121	DETECTED
12122	DETECTED
12123	DETECTED
12124	DETECTED
12125	DETECTED
12126	DETECTED
12127	DETECTED
12128	DETECTED
12129	DETECTED
12130	DETECTED
12131	DETECTED
12132	DETECTED
12133	DETECTED
12134	DETECTED
12135	DETECTED
12136	DETECTED
12137	DETECTED
12138	DETECTED
12139	DETECTED
12140	DETECTED
12141	DETECTED
12142	DETECTED
12143	NOT DETECTED
12144	DETECTED
12145	DETECTED
12146	DETECTED
12147	DETECTED
12148	DETECTED
12149	DETECTED
12150	DETECTED
12151	DETECTED
12152	DETECTED
12153	DETECTED
12154	DETECTED
12155	DETECTED
12156	DETECTED
12157	DETECTED
12158	DETECTED
12159	DETECTED
12160	DETECTED
12161	DETECTED
12162	DETECTED
12163	DETECTED
12164	DETECTED
12165	DETECTED
12166	DETECTED
12167	DETECTED
12168	DETECTED
12169	DETECTED
12170	DETECTED
12171	DETECTED
12172	DETECTED
12173	DETECTED
12174	DETECTED
12175	DETECTED
12176	DETECTED
12177	DETECTED
12178	DETECTED
12179	DETECTED
12180	DETECTED
12181	DETECTED
12182	DETECTED
12183	DETECTED
12184	DETECTED
12185	DETECTED
12186	DETECTED
12187	DETECTED
12188	DETECTED
12189	DETECTED
12190	DETECTED
12191	DETECTED
12192	DETECTED
12193	DETECTED
12194	DETECTED
12195	DETECTED
12196	DETECTED
12197	DETECTED
12198	DETECTED
12199	DETECTED
12200	DETECTED
12201	DETECTED
12202	DETECTED
12203	DETECTED
12204	DETECTED
12205	DETECTED
12206	NOT DETECTED
12207	DETECTED
12208	NOT DETECTED
12209	DETECTED
12210	DETECTED
12211	DETECTED
12212	DETECTED
12213	DETECTED
12214	DETECTED
12215	DETECTED
12216	DETECTED
12217	DETECTED
12218	DETECTED
12219	DETECTED
12220	DETECTED
12221	DETECTED
12222	DETECTED
12223	DETECTED
12224	DETECTED
12225	DETECTED
12226	DETECTED
12227	DETECTED
12228	DETECTED
12229	DETECTED
12230	DETECTED
12231	DETECTED
12232	DETECTED
12233	DETECTED
12234	DETECTED
12235	DETECTED
12236	DETECTED
12237	DETECTED
12238	DETECTED
12239	DETECTED
12240	DETECTED
12241	DETECTED
12242	DETECTED
12243	DETECTED
12244	DETECTED
12245	DETECTED
12246	DETECTED
12247	DETECTED
12248	DETECTED
12249	DETECTED
12250	DETECTED
12251	DETECTED
12252	DETECTED
12253	DETECTED
12254	DETECTED
12255	DETECTED
12256	DETECTED
12257	DETECTED
12258	DETECTED
12259	DETECTED
12260	DETECTED
12261	DETECTED
12262	DETECTED
12263	DETECTED
12264	DETECTED
12265	DETECTED
12266	DETECTED
12267	DETECTED
12268	DETECTED
12269	DETECTED
12270	DETECTED
12271	DETECTED
12272	DETECTED
12273	DETECTED
12274	DETECTED
12275	DETECTED
12276	DETECTED
12277	DETECTED
12278	DETECTED
12279	DETECTED
12280	DETECTED
12281	DETECTED
12282	DETECTED
12283	DETECTED
12284	DETECTED
12285	DETECTED
12286	DETECTED
12287	DETECTED
12288	DETECTED
12289	DETECTED
12290	DETECTED
12291	DETECTED
12292	DETECTED
12293	DETECTED
12294	DETECTED
12295	DETECTED
12296	DETECTED
12297	DETECTED
12298	DETECTED
12299	DETECTED
12300	DETECTED
12301	DETECTED
12302	DETECTED
12303	DETECTED
12304	DETECTED
12305	DETECTED
12306	DETECTED
12307	DETECTED
12308	DETECTED
12309	DETECTED
12310	DETECTED
12311	DETECTED
12312	NOT DETECTED
12313	DETECTED
12314	DETECTED
12315	DETECTED
12316	DETECTED
12317	DETECTED
12318	DETECTED
12319	DETECTED
12320	DETECTED
12321	DETECTED
12322	DETECTED
12323	DETECTED
12324	DETECTED
12325	DETECTED
12326	DETECTED
12327	DETECTED
12328	DETECTED
12329	DETECTED
12330	DETECTED
12331	DETECTED
12332	DETECTED
12333	DETECTED
12334	DETECTED
12335	DETECTED
12336	DETECTED
12337	DETECTED
12338	DETECTED
12339	DETECTED
12340	DETECTED
12341	DETECTED
12342	DETECTED
12343	DETECTED
12344	DETECTED
12345	DETECTED
12346	DETECTED
12347	DETECTED
12348	DETECTED
12349	DETECTED
12350	DETECTED
12351	DETECTED
12352	DETECTED
12353	DETECTED
12354	DETECTED
12355	DETECTED
12356	DETECTED
12357	DETECTED
12358	DETECTED
12359	DETECTED
12360	DETECTED
12361	DETECTED
12362	DETECTED
12363	DETECTED
12364	DETECTED
12365	DETECTED
12366	DETECTED
12367	DETECTED
12368	DETECTED
12369	DETECTED
12370	DETECTED
12371	DETECTED
12372	DETECTED
12373	DETECTED
12374	DETECTED
12375	DETECTED
12376	DETECTED
12377	DETECTED
12378	DETECTED
12379	DETECTED
12380	DETECTED
12381	DETECTED
12382	DETECTED
12383	DETECTED
12384	DETECTED
12385	DETECTED
12386	DETECTED
12387	DETECTED
12388	DETECTED
12389	DETECTED
12390	DETECTED
12391	DETECTED
12392	DETECTED
12393	DETECTED
12394	DETECTED
12395	DETECTED
12396	DETECTED
12397	DETECTED
12398	DETECTED
12399	DETECTED
12400	DETECTED
12401	DETECTED
12402	DETECTED
12403	DETECTED
12404	DETECTED
12405	DETECTED
12406	DETECTED
12407	DETECTED
12408	DETECTED
12409	DETECTED
12410	DETECTED
12411	DETECTED
12412	DETECTED
12413	DETECTED
12414	DETECTED
12415	DETECTED
12416	DETECTED
12417	DETECTED
12418	DETECTED
12419	DETECTED
12420	DETECTED
12421	DETECTED
12422	DETECTED
12423	DETECTED
12424	DETECTED
12425	DETECTED
12426	DETECTED
12427	DETECTED
12428	DETECTED
12429	DETECTED
12430	NOT DETECTED
12431	DETECTED
12432	DETECTED
12433	DETECTED
12434	DETECTED
12435	DETECTED
12436	DETECTED
12437	DETECTED
12438	DETECTED
12439	DETECTED
12440	DETECTED
12441	DETECTED
12442	DETECTED
12443	DETECTED
12444	DETECTED
12445	DETECTED
12446	DETECTED
12447	DETECTED
12448	DETECTED
12449	DETECTED
12450	DETECTED
12451	DETECTED
12452	DETECTED
12453	DETECTED
12454	DETECTED
12455	DETECTED
12456	DETECTED
12457	DETECTED
12458	DETECTED
12459	DETECTED
12460	DETECTED
12461	DETECTED
12462	DETECTED
12463	DETECTED
12464	DETECTED
12465	DETECTED
12466	DETECTED
12467	DETECTED
12468	DETECTED
12469	DETECTED
12470	DETECTED
12471	DETECTED
12472	DETECTED
12473	DETECTED
12474	DETECTED
12475	DETECTED
12476	DETECTED
12477	DETECTED
12478	DETECTED
12479	DETECTED
12480	DETECTED
12481	DETECTED
12482	DETECTED
12483	DETECTED
12484	DETECTED
12485	DETECTED
12486	DETECTED
12487	DETECTED
12488	DETECTED
12489	DETECTED
12490	DETECTED
12491	DETECTED
12492	DETECTED
12493	DETECTED
12494	DETECTED
12495	DETECTED
12496	DETECTED
12497	DETECTED
12498	DETECTED
12499	DETECTED
12500	DETECTED
12501	DETECTED
12502	DETECTED
12503	DETECTED
12504	DETECTED
12505	DETECTED
12506	DETECTED
12507	DETECTED
12508	DETECTED
12509	DETECTED
12510	DETECTED
12511	DETECTED
12512	DETECTED
12513	DETECTED
12514	DETECTED
12515	DETECTED
12516	DETECTED
12517	DETECTED
12518	DETECTED
12519	DETECTED
12520	DETECTED
12521	DETECTED
12522	DETECTED
12523	DETECTED
12524	DETECTED
12525	DETECTED
12526	DETECTED
12527	DETECTED
12528	DETECTED
12529	DETECTED
12530	DETECTED
12531	DETECTED
12532	DETECTED
12533	DETECTED
12534	DETECTED
12535	DETECTED
12536	DETECTED
12537	DETECTED
12538	DETECTED
12539	DETECTED
12540	DETECTED
12541	DETECTED
12542	DETECTED
12543	DETECTED
12544	DETECTED
12545	DETECTED
12546	DETECTED
12547	DETECTED
12548	DETECTED
12549	DETECTED
12550	DETECTED
12551	DETECTED
12552	DETECTED
12553	DETECTED
12554	DETECTED
12555	DETECTED
12556	DETECTED
12557	DETECTED
12558	DETECTED
12559	DETECTED
12560	DETECTED
12561	DETECTED
12562	DETECTED
12563	DETECTED
12564	DETECTED
12565	DETECTED
12566	DETECTED
12567	DETECTED
12568	DETECTED
12569	DETECTED
12570	DETECTED
12571	DETECTED
12572	DETECTED
12573	DETECTED
12574	DETECTED
12575	DETECTED
12576	DETECTED
12577	DETECTED
12578	DETECTED
12579	DETECTED
12580	DETECTED
12581	DETECTED
12582	DETECTED
12583	DETECTED
12584	DETECTED
12585	DETECTED
12586	DETECTED
12587	DETECTED
12588	DETECTED
12589	DETECTED
12590	DETECTED
12591	DETECTED
12592	DETECTED
12593	DETECTED
12594	DETECTED
12595	DETECTED
12596	DETECTED
12597	DETECTED
12598	DETECTED
12599	DETECTED
12600	DETECTED
12601	DETECTED
12602	DETECTED
12603	DETECTED
12604	DETECTED
12605	DETECTED
12606	DETECTED
12607	DETECTED
12608	DETECTED
12609	DETECTED
12610	DETECTED
12611	DETECTED
12612	DETECTED
12613	DETECTED
12614	DETECTED
12615	DETECTED
12616	DETECTED
12617	DETECTED
12618	DETECTED
12619	DETECTED
12620	DETECTED
12621	DETECTED
12622	DETECTED
12623	DETECTED
12624	DETECTED
12625	DETECTED
12626	DETECTED
12627	DETECTED
12628	DETECTED
12629	DETECTED
12630	DETECTED
12631	DETECTED
12632	DETECTED
12633	DETECTED
12634	DETECTED
12635	DETECTED
12636	DETECTED
12637	DETECTED
12638	DETECTED
12639	DETECTED
12640	DETECTED
12641	DETECTED
12642	DETECTED
12643	DETECTED
12644	DETECTED
12645	DETECTED
12646	DETECTED
12647	DETECTED
12648	DETECTED
12649	DETECTED
12650	DETECTED
12651	DETECTED
12652	DETECTED
12653	DETECTED
12654	DETECTED
12655	DETECTED
12656	DETECTED
12657	DETECTED
12658	DETECTED
12659	DETECTED
12660	DETECTED
12661	DETECTED
12662	DETECTED
12663	DETECTED
12664	DETECTED
12665	DETECTED
12666	DETECTED
12667	DETECTED
12668	DETECTED
12669	DETECTED
12670	DETECTED
12671	DETECTED
12672	DETECTED
12673	DETECTED
12674	DETECTED
12675	DETECTED
12676	DETECTED
12677	DETECTED
12678	DETECTED
12679	DETECTED
12680	DETECTED
12681	DETECTED
12682	DETECTED
12683	DETECTED
12684	DETECTED
12685	DETECTED
12686	DETECTED
12687	DETECTED
12688	DETECTED
12689	DETECTED
12690	DETECTED
12691	DETECTED
12692	DETECTED
12693	DETECTED
12694	DETECTED
12695	DETECTED
12696	DETECTED
12697	DETECTED
12698	DETECTED
12699	DETECTED
12700	DETECTED
12701	DETECTED
12702	DETECTED
12703	DETECTED
12704	DETECTED
12705	DETECTED
12706	DETECTED
12707	DETECTED
12708	DETECTED
12709	DETECTED
12710	DETECTED
12711	DETECTED
12712	DETECTED
12713	DETECTED
12714	DETECTED
12715	DETECTED
12716	DETECTED
12717	DETECTED
12718	DETECTED
12719	DETECTED
12720	NOT DETECTED
12721	NOT DETECTED
12722	NOT DETECTED
12723	NOT DETECTED
12724	NOT DETECTED
12725	DETECTED
12726	NOT DETECTED
12727	NOT DETECTED
12728	NOT DETECTED
12729	NOT DETECTED
12730	NOT DETECTED
12731	NOT DETECTED
12732	NOT DETECTED
12733	NOT DETECTED
12734	DETECTED
12735	NOT DETECTED
12736	DETECTED
12737	DETECTED
12738	NOT DETECTED
12739	DETECTED
12740	DETECTED
12741	DETECTED
12742	DETECTED
12743	DETECTED
12744	DETECTED
12745	DETECTED
12746	DETECTED
12747	DETECTED
12748	DETECTED
12749	DETECTED
12750	DETECTED
12751	DETECTED
12752	DETECTED
12753	DETECTED
12754	DETECTED
12755	DETECTED
12756	DETECTED
12757	DETECTED
12758	DETECTED
12759	DETECTED
12760	DETECTED
12761	DETECTED
12762	DETECTED
12763	DETECTED
12764	DETECTED
12765	DETECTED
12766	DETECTED
12767	DETECTED
12768	DETECTED
12769	DETECTED
12770	DETECTED
12771	DETECTED
12772	DETECTED
12773	DETECTED
12774	DETECTED
12775	DETECTED
12776	DETECTED
12777	DETECTED
12778	DETECTED
12779	DETECTED
12780	DETECTED
12781	DETECTED
12782	DETECTED
12783	DETECTED
12784	DETECTED
12785	DETECTED
12786	DETECTED
12787	DETECTED
12788	DETECTED
12789	DETECTED
12790	DETECTED
12791	DETECTED
12792	DETECTED
12793	DETECTED
12794	DETECTED
12795	DETECTED
12796	DETECTED
12797	DETECTED
12798	DETECTED
12799	DETECTED
12800	DETECTED
12801	DETECTED
12802	DETECTED
12803	DETECTED
12804	DETECTED
12805	DETECTED
12806	DETECTED
12807	DETECTED
12808	DETECTED
12809	DETECTED
12810	DETECTED
12811	DETECTED
12812	DETECTED
12813	DETECTED
12814	DETECTED
12815	DETECTED
12816	DETECTED
12817	DETECTED
12818	DETECTED
12819	DETECTED
12820	DETECTED
12821	DETECTED
12822	DETECTED
12823	DETECTED
12824	DETECTED
12825	DETECTED
12826	DETECTED
12827	DETECTED
12828	DETECTED
12829	DETECTED
12830	DETECTED
12831	DETECTED
12832	DETECTED
12833	DETECTED
12834	DETECTED
12835	DETECTED
12836	DETECTED
12837	DETECTED
12838	DETECTED
12839	DETECTED
12840	DETECTED
12841	DETECTED
12842	DETECTED
12843	DETECTED
12844	DETECTED
12845	DETECTED
12846	DETECTED
12847	DETECTED
12848	DETECTED
12849	DETECTED
12850	DETECTED
12851	DETECTED
12852	DETECTED
12853	DETECTED
12854	DETECTED
12855	DETECTED
12856	DETECTED
12857	DETECTED
12858	DETECTED
12859	DETECTED
12860	DETECTED
12861	DETECTED
12862	DETECTED
12863	DETECTED
12864	DETECTED
12865	DETECTED
12866	DETECTED
12867	DETECTED
12868	DETECTED
12869	DETECTED
12870	DETECTED
12871	DETECTED
12872	DETECTED
12873	DETECTED
12874	DETECTED
12875	DETECTED
12876	DETECTED
12877	DETECTED
12878	DETECTED
12879	DETECTED
12880	DETECTED
12881	DETECTED
12882	DETECTED
12883	DETECTED
12884	DETECTED
12885	DETECTED
12886	DETECTED
12887	DETECTED
12888	DETECTED
12889	DETECTED
12890	DETECTED
12891	DETECTED
12892	DETECTED
12893	DETECTED
12894	DETECTED
12895	DETECTED
12896	DETECTED
12897	DETECTED
12898	DETECTED
12899	DETECTED
12900	DETECTED
12901	DETECTED
12902	DETECTED
12903	DETECTED
12904	DETECTED
12905	DETECTED
12906	DETECTED
12907	DETECTED
12908	DETECTED
12909	DETECTED
12910	DETECTED
12911	DETECTED
12912	DETECTED
12913	DETECTED
12914	DETECTED
12915	DETECTED
12916	DETECTED
12917	DETECTED
12918	DETECTED
12919	DETECTED
12920	DETECTED
12921	DETECTED
12922	DETECTED
12923	DETECTED
12924	DETECTED
12925	DETECTED
12926	DETECTED
12927	DETECTED
12928	DETECTED
12929	DETECTED
12930	DETECTED
12931	DETECTED
12932	DETECTED
12933	DETECTED
12934	DETECTED
12935	DETECTED
12936	DETECTED
12937	DETECTED
12938	DETECTED
12939	DETECTED
12940	DETECTED
12941	DETECTED
12942	DETECTED
12943	DETECTED
12944	DETECTED
12945	DETECTED
12946	DETECTED
12947	DETECTED
12948	DETECTED
12949	DETECTED
12950	DETECTED
12951	DETECTED
12952	DETECTED
12953	DETECTED
12954	DETECTED
12955	DETECTED
12956	DETECTED
12957	DETECTED
12958	DETECTED
12959	DETECTED
12960	DETECTED
12961	DETECTED
12962	DETECTED
12963	DETECTED
12964	DETECTED
12965	DETECTED
12966	DETECTED
12967	DETECTED
12968	DETECTED
12969	DETECTED
12970	DETECTED
12971	DETECTED
12972	DETECTED
12973	DETECTED
12974	DETECTED
12975	DETECTED
12976	DETECTED
12977	DETECTED
12978	DETECTED
12979	DETECTED
12980	DETECTED
12981	DETECTED
12982	DETECTED
12983	DETECTED
12984	DETECTED
12985	DETECTED
12986	DETECTED
12987	DETECTED
12988	DETECTED
12989	DETECTED
12990	DETECTED
12991	DETECTED
12992	DETECTED
12993	DETECTED
12994	DETECTED
12995	DETECTED
12996	DETECTED
12997	DETECTED
12998	DETECTED
12999	DETECTED
13000	DETECTED
13001	DETECTED
13002	DETECTED
13003	DETECTED
13004	DETECTED
13005	DETECTED
13006	DETECTED
13007	DETECTED
13008	DETECTED
13009	DETECTED
13010	DETECTED
13011	DETECTED
13012	DETECTED
13013	DETECTED
13014	DETECTED
13015	DETECTED
13016	DETECTED
13017	DETECTED
13018	DETECTED
13019	DETECTED
13020	DETECTED
13021	DETECTED
13022	DETECTED
13023	DETECTED
13024	DETECTED
13025	DETECTED
13026	DETECTED
13027	DETECTED
13028	DETECTED
13029	DETECTED
13030	DETECTED
13031	DETECTED
13032	DETECTED
13033	DETECTED
13034	DETECTED
13035	DETECTED
13036	DETECTED
13037	DETECTED
13038	DETECTED
13039	DETECTED
13040	DETECTED
13041	DETECTED
13042	DETECTED
13043	DETECTED
13044	DETECTED
13045	DETECTED
13046	DETECTED
13047	DETECTED
13048	DETECTED
13049	DETECTED
13050	DETECTED
13051	DETECTED
13052	DETECTED
13053	DETECTED
13054	DETECTED
13055	DETECTED
13056	DETECTED
13057	DETECTED
13058	DETECTED
13059	DETECTED
13060	DETECTED
13061	DETECTED
13062	DETECTED
13063	DETECTED
13064	DETECTED
13065	DETECTED
13066	DETECTED
13067	DETECTED
13068	DETECTED
13069	DETECTED
13070	DETECTED
13071	DETECTED
13072	DETECTED
13073	DETECTED
13074	DETECTED
13075	DETECTED
13076	DETECTED
13077	DETECTED
13078	DETECTED
13079	DETECTED
13080	DETECTED
13081	DETECTED
13082	DETECTED
13083	DETECTED
13084	NOT DETECTED
13085	NOT DETECTED
13086	NOT DETECTED
13087	NOT DETECTED
13088	NOT DETECTED
13089	NOT DETECTED
13090	NOT DETECTED
13091	NOT DETECTED
13092	NOT DETECTED
13093	NOT DETECTED
13094	NOT DETECTED
13095	NOT DETECTED
13096	DETECTED
13097	DETECTED
13098	DETECTED
13099	DETECTED
13100	NOT DETECTED
13101	NOT DETECTED
13102	NOT DETECTED
13103	NOT DETECTED
13104	NOT DETECTED
13105	NOT DETECTED
13106	NOT DETECTED
13107	NOT DETECTED
13108	NOT DETECTED
13109	NOT DETECTED
13110	DETECTED
13111	DETECTED
13112	DETECTED
13113	DETECTED
13114	DETECTED
13115	DETECTED
13116	DETECTED
13117	DETECTED
13118	DETECTED
13119	DETECTED
13120	DETECTED
13121	DETECTED
13122	DETECTED
13123	DETECTED
13124	DETECTED
13125	DETECTED
13126	DETECTED
13127	DETECTED
13128	DETECTED
13129	DETECTED
13130	DETECTED
13131	DETECTED
13132	DETECTED
13133	DETECTED
13134	DETECTED
13135	NOT DETECTED
13136	NOT DETECTED
13137	NOT DETECTED
13138	DETECTED
13139	DETECTED
13140	DETECTED
13141	DETECTED
13142	DETECTED
13143	DETECTED
13144	DETECTED
13145	DETECTED
13146	DETECTED
13147	DETECTED
13148	DETECTED
13149	DETECTED
13150	DETECTED
13151	DETECTED
13152	DETECTED
13153	DETECTED
13154	DETECTED
13155	DETECTED
13156	DETECTED
13157	DETECTED
13158	DETECTED
13159	DETECTED
13160	DETECTED
13161	DETECTED
13162	DETECTED
13163	DETECTED
13164	DETECTED
13165	DETECTED
13166	DETECTED
13167	DETECTED
13168	DETECTED
13169	DETECTED
13170	DETECTED
13171	DETECTED
13172	DETECTED
13173	DETECTED
