gene_callers_id	ANE_004_05M	ANE_004_40M	ANE_150_05M	ANE_150_40M	ANE_151_05M	ANE_151_80M	ANE_152_05M	ANW_141_05M	ANW_142_05M	ANW_145_05M	ANW_146_05M	ANW_148_05M	ANW_149_05M	ASE_66_05M	ASE_66_30M	ASE_67_05M	ASE_68_05M	ASE_68_50M	ASE_70_05M	ASW_72_05M	ASW_72_100M	ASW_76_05M	ASW_78_05M	ASW_82_05M	ASW_82_40M
112642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6978085351787774	1.1591695501730104	0.0	0.23298731257208766	0.9307958477508651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11649365628604383	0.0	0.0	0.4659746251441753	0.0	0.0
112643	0.0	0.0	0.445916114790287	0.0	0.0	0.0	0.0	0.3841059602649007	1.3112582781456954	0.0	0.44370860927152317	0.7571743929359823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37969094922737306	0.0	0.0	0.445916114790287	0.0	0.0
112644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7481481481481481	0.0	0.0	0.0	0.0	0.0
112646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28019323671497587	0.178743961352657	0.0	0.0
112648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6234567901234568	0.6234567901234568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5524691358024691	0.6141975308641975	0.0	0.0
112649	0.0	0.0	0.0	0.28717948717948716	0.0	0.0	0.0	1.035897435897436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8615384615384616	0.0	0.2153846153846154	3.466666666666667	0.0	0.0
112650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.901565995525727	0.0	0.0	0.8859060402684564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58165548098434	0.0	0.4519015659955257	0.4429530201342282	0.0	0.0
112651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9901960784313726	0.0	0.0	0.0	0.4950980392156863	0.0	0.0	0.0	0.0	0.0	0.0	0.9901960784313726	0.0	0.0	0.0	0.0	0.0
112652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32367149758454106	0.3252818035426731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8211382113821138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7829457364341085	2.251937984496124	0.0	0.0	0.0	0.7829457364341085	0.0	0.0	0.0	0.0	0.0	0.0	0.7829457364341085	0.0	0.0	0.0	0.0	0.0
112655	0.0	0.0	0.0	0.2222222222222222	0.0	0.0	0.0	0.44224422442244227	1.1023102310231023	0.0	0.0	0.44334433443344334	0.2222222222222222	0.0	0.0	0.0	0.0	0.0	0.0	1.3322332233223322	0.0	0.8877887788778878	1.3245324532453244	0.0	0.0
112656	0.0	0.0	0.08843537414965986	0.0	0.0	0.0	0.0	0.33843537414965985	1.5170068027210883	0.0	0.0	0.6836734693877551	0.0	0.0	0.0	0.0	0.0	0.0	0.00510204081632653	5.391156462585034	0.1921768707482993	1.0153061224489797	1.248299319727891	0.0	0.0
112657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1481481481481484	2.093681917211329	0.0	0.8562091503267973	0.8801742919389978	0.0	0.0	0.0	0.0	0.0	0.0	0.14814814814814814	3.411764705882353	0.0	1.7145969498910676	1.2352941176470589	0.0	0.0
112658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6217391304347826	0.9043478260869565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7347826086956522	0.2927536231884058	0.8782608695652174	1.3594202898550725	0.0	0.0
112659	0.0	0.1812015503875969	0.19476744186046513	0.0	0.0	0.0	0.0	1.3507751937984496	1.626937984496124	0.0	0.0	0.5707364341085271	0.39147286821705424	0.0	0.0	0.0	0.0	0.0	0.1618217054263566	2.241279069767442	0.0	0.7819767441860465	1.7587209302325582	0.0	0.0
112660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68503937007874	3.0236220472440944	0.0	0.3989501312335958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6404199475065617	0.0	2.41994750656168	3.335958005249344	0.0	0.0
112661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7928802588996764	1.0275080906148868	0.0	0.07281553398058252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6213592233009708	0.0	0.7491909385113269	1.161812297734628	0.0	0.0
