gene_callers_id	ANE_004_05M	ANE_004_40M	ANE_150_05M	ANE_150_40M	ANE_151_05M	ANE_151_80M	ANE_152_05M	ANW_141_05M	ANW_142_05M	ANW_145_05M	ANW_146_05M	ANW_148_05M	ANW_149_05M	ASE_66_05M	ASE_66_30M	ASE_67_05M	ASE_68_05M	ASE_68_50M	ASE_70_05M	ASW_72_05M	ASW_72_100M	ASW_76_05M	ASW_78_05M	ASW_82_05M	ASW_82_40M
209914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6067415730337079	4.117647058823529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9855769230769231	0.6554307116104869	0.0	0.0
209915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6447761194029851	0.7861507128309573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20497512437810944	0.0	0.0	0.0	0.0	0.0
209916	0.0	0.0	0.16161616161616163	0.0	0.0	0.0	0.0	1.1676767676767676	0.7333333333333333	0.0	0.0	0.9494949494949495	0.32525252525252524	0.0	0.0	0.0	0.0	0.0	0.0	0.8556430446194225	0.604040404040404	0.7838383838383839	2.78989898989899	0.0	0.0
209917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8055944055944055	1.4041666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
209918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7324444444444445	1.5713004484304933	0.0	0.0	1.0090826521344232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39644444444444443	0.0	0.192	0.057777777777777775	0.0	0.0
209919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.31858407079646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4493392070484585	0.0	1.3116883116883118	0.0	0.0	0.0
209920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.593576965669989	1.0013986013986014	0.0	0.0	0.0	0.16339869281045752	0.0	0.0	0.0	0.0	0.0	0.0	1.1285403050108933	0.0	0.5196078431372549	1.2211328976034859	0.0	0.0
209921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0541310541310542	1.2706552706552707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1253561253561253	0.0	0.0	1.5441595441595442	0.0	0.0
209922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.773851590106007	1.4936708860759493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6778523489932886	0.0	0.0
209923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8319066147859923	1.8088467614533965	0.0	0.0	0.6111111111111112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8973214285714286	0.0	0.6728971962616822	0.8948148148148148	0.0	0.0
209924	0.0	0.0	0.0	0.2854349951124145	0.0	0.0	0.0	0.2375366568914956	1.0026007802340702	0.0	0.0	0.07917888563049853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8101898101898102	0.0	0.6383186705767351	1.0106382978723405	0.0	0.0
209925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7619047619047619	1.9164904862579282	0.0	0.0	1.0202634245187436	0.0	0.0	0.0	0.0	0.0	0.0	0.005065856129685917	0.9234393404004712	0.0	1.0723025583982202	0.0	0.0	0.0
209926	0.0	0.0	0.013736263736263736	0.016483516483516484	0.0	0.0	0.0	0.5989010989010989	1.499442586399108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7875457875457875	0.0	0.0	1.4752747252747254	0.0	0.0
209927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.067001675041876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6687631027253669	0.0	0.8308351177730193	0.0	0.0	0.0
209928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.650887573964497	0.8224852071005917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
209929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6738148984198644	1.7847147470398277	0.0	0.0	0.6473429951690821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
209930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33447098976109213	1.2651515151515151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3094425483503982	0.0	0.0
209931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3308457711442787	0.9044368600682594	0.0	0.44527363184079605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4228855721393034	0.0	1.1791044776119404	1.3736559139784945	0.0	0.0
209932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.264516129032258	0.8663239074550129	0.0	0.0	0.12258064516129032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6559139784946236	0.0	0.24301075268817204	0.0	0.0	0.0
209933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1428571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.131639722863741	0.0	0.0	0.930672268907563	0.0	0.0
209934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09375	2.9409722222222223	0.0	0.0	0.5694444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0486111111111112	0.0	0.0
209935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.370205173951829	0.9582593250444049	0.0	0.363395225464191	0.38992042440318303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0772128060263653	0.0	0.0
209936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8635394456289979	1.6019766397124888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1347708894878705	0.0	0.8937875751503006	1.1078167115902966	0.0	0.0
209937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9885057471264368	1.2012667135819846	0.0	0.23692501575299307	1.1897001303780965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.867601246105919	0.0	0.7297921478060047	1.2016616314199395	0.0	0.0
209938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9418439716312057	1.8964941569282137	0.0	0.0	0.8305322128851541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0300429184549356	0.6722689075630253	0.0	0.0
209939	0.0	0.0	0.0	0.052545155993431854	0.0	0.0	0.0	0.3973727422003284	1.0673234811165846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22988505747126436	0.08538587848932677	0.277504105090312	0.0	0.0
209940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0625	0.4444444444444444	0.0	0.2361111111111111	1.2569444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
209941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.051044083526682	1.0984308131241085	0.0	0.0	0.4539363484087102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7575384615384615	0.0	0.0	0.0	0.0	0.0
209942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.289738430583501	0.3180952380952381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09523809523809523	0.0	0.0	0.0	0.0	0.0
209943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7300959909655562	0.8	0.0	0.0	0.8602329450915142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
209944	0.0	0.0	0.0	0.0	0.0	0.0	0.04842342342342342	1.1593468468468469	1.7918848167539267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6037735849056602	0.0	0.0	1.215459525258673	0.0	0.0
209945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8658399098083427	0.9286310517529215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2363773017662533	0.0	1.0259301014656144	0.0	0.0
209946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.531054131054131	0.0	0.0	0.8993323061119671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8641600970285022	0.0	0.8988959907030796	0.7421602787456446	0.0	0.0
209947	0.0	0.0	0.0392156862745098	0.0	0.0	0.0	0.0	1.8366013071895424	0.8613636363636363	0.0	0.19825708061002179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18082788671023964	0.0	0.0	0.49673202614379086	0.0	0.0
209948	0.0	0.0	0.5459459459459459	0.0	0.0	0.0	0.0	0.9339366515837104	1.7442348008385744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0292326431181487	0.0	0.0	1.3434146341463415	0.0	0.0
209949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2792665726375176	2.0986687548942835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.453514739229025	0.11337406653088934	0.9904942965779467	2.8276108726752502	0.0	0.0
209950	0.0	0.0	0.0	0.2297734627831715	0.0	0.0	0.0	1.0754098360655737	1.296116504854369	0.0	0.0	0.0	0.0	0.02750809061488673	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	1.3446601941747574	0.27184466019417475	0.0	0.0
209951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9040983606557377	0.9926402943882244	0.0	0.0	0.8119451170298628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5480225988700564	0.0	0.0
209952	1.0107296137339057	0.0	1.09	1.0500438981562774	0.0	0.0	0.0	0.8376251788268956	1.5561918396564065	0.0	0.0	0.8071428571428572	0.0	0.0	0.0	0.0	0.8775205377147125	0.8447782546494993	0.0	0.9092495636998255	0.059370529327610874	1.0681470137825422	1.7353361945636623	0.0	0.0
209953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2619047619047619	2.9120715350223545	0.0	0.07886904761904762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.006276150627615	0.0	0.7928082191780822	1.1904761904761905	0.0	0.0
209954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6688311688311688	0.0	0.016614745586708203	0.9418483904465212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
